34
T0
86
20.21,268.19,47.76,0.988079,0.000000,0.000000,0.153949,100,0.3,0.3,0.3,0.03,0.3,0.03
21.16,268.49,48.55,0.988074,0.000000,0.000000,0.153979,100,0.3,0.3,0.3,0.03,0.3,0.03
22.11,268.80,49.37,0.988065,0.000000,0.000000,0.154038,100,0.3,0.3,0.3,0.03,0.3,0.03
23.06,269.10,50.21,0.988053,0.000000,0.000000,0.154116,100,0.3,0.3,0.3,0.03,0.3,0.03
24.01,269.40,51.06,0.988039,0.000000,0.000000,0.154207,100,0.3,0.3,0.3,0.03,0.3,0.03
24.96,269.71,51.87,0.988023,0.000000,0.000000,0.154304,100,0.3,0.3,0.3,0.03,0.3,0.03
25.91,270.01,52.62,0.988008,0.000000,0.000000,0.154401,100,0.3,0.3,0.3,0.03,0.3,0.03
26.86,270.32,53.27,0.987993,0.000000,0.000000,0.154498,100,0.3,0.3,0.3,0.03,0.3,0.03
27.81,270.62,53.81,0.987978,0.000000,0.000000,0.154594,100,0.3,0.3,0.3,0.03,0.3,0.03
28.76,270.93,54.24,0.987963,0.000000,0.000000,0.154688,100,0.3,0.3,0.3,0.03,0.3,0.03
29.71,271.23,54.56,0.987949,0.000000,0.000000,0.154783,100,0.3,0.3,0.3,0.03,0.3,0.03
30.66,271.54,54.78,0.987933,0.000000,0.000000,0.154879,100,0.3,0.3,0.3,0.03,0.3,0.03
31.61,271.84,54.92,0.987918,0.000000,0.000000,0.154977,100,0.3,0.3,0.3,0.03,0.3,0.03
32.56,272.15,55.01,0.987902,0.000000,0.000000,0.155077,100,0.3,0.3,0.3,0.03,0.3,0.03
33.51,272.45,55.07,0.987886,0.000000,0.000000,0.155181,100,0.3,0.3,0.3,0.03,0.3,0.03
34.46,272.76,55.11,0.987869,0.000000,0.000000,0.155289,100,0.3,0.3,0.3,0.03,0.3,0.03
35.41,273.06,55.17,0.987852,0.000000,0.000000,0.155401,100,0.3,0.3,0.3,0.03,0.3,0.03
36.36,273.37,55.25,0.987833,0.000000,0.000000,0.155517,100,0.3,0.3,0.3,0.03,0.3,0.03
37.31,273.68,55.34,0.987814,0.000000,0.000000,0.155638,100,0.3,0.3,0.3,0.03,0.3,0.03
38.26,273.99,55.43,0.987794,0.000000,0.000000,0.155766,100,0.3,0.3,0.3,0.03,0.3,0.03
39.21,274.29,55.50,0.987773,0.000000,0.000000,0.155901,100,0.3,0.3,0.3,0.03,0.3,0.03
40.16,274.60,55.53,0.987750,0.000000,0.000000,0.156047,100,0.3,0.3,0.3,0.03,0.3,0.03
41.11,274.91,55.53,0.987725,0.000000,0.000000,0.156203,100,0.3,0.3,0.3,0.03,0.3,0.03
42.06,275.22,55.49,0.987698,0.000000,0.000000,0.156374,100,0.3,0.3,0.3,0.03,0.3,0.03
43.01,275.52,55.43,0.987668,0.000000,0.000000,0.156564,100,0.3,0.3,0.3,0.03,0.3,0.03
43.96,275.83,55.35,0.987634,0.000000,0.000000,0.156778,100,0.3,0.3,0.3,0.03,0.3,0.03
44.91,276.14,55.26,0.987595,0.000000,0.000000,0.157026,100,0.3,0.3,0.3,0.03,0.3,0.03
