31
T0
201
52.67,97.94,106.75,0.852573,-0.167408,-0.184048,0.459587,100,0.3,0.3,0.3,0.03,0.3,0.03
52.92,98.90,106.75,0.852717,-0.167307,-0.184281,0.459264,100,0.3,0.3,0.3,0.03,0.3,0.03
53.16,99.86,109.37,0.851726,-0.167693,-0.184363,0.460925,100,0.3,0.3,0.3,0.03,0.3,0.03
53.40,100.83,110.12,0.847967,-0.169324,-0.183815,0.467433,100,0.3,0.3,0.3,0.03,0.3,0.03
53.64,101.80,111.38,0.840433,-0.172626,-0.182351,0.480231,100,0.3,0.3,0.3,0.03,0.3,0.03
53.88,102.77,111.99,0.829106,-0.177481,-0.179935,0.498705,100,0.3,0.3,0.3,0.03,0.3,0.03
54.12,103.74,112.31,0.814744,-0.183345,-0.176669,0.520927,100,0.3,0.3,0.3,0.03,0.3,0.03
54.35,104.71,113.07,0.798539,-0.189471,-0.172709,0.544617,100,0.3,0.3,0.3,0.03,0.3,0.03
54.58,105.68,113.21,0.782024,-0.195068,-0.168326,0.567497,100,0.3,0.3,0.3,0.03,0.3,0.03
54.81,106.65,113.35,0.767128,-0.199418,-0.164035,0.587230,100,0.3,0.3,0.3,0.03,0.3,0.03
55.04,107.62,113.55,0.755942,-0.202026,-0.160544,0.601633,100,0.3,0.3,0.3,0.03,0.3,0.03
55.26,108.59,113.54,0.749862,-0.202795,-0.158435,0.609492,100,0.3,0.3,0.3,0.03,0.3,0.03
55.48,109.57,111.66,0.748621,-0.202109,-0.157790,0.611409,100,0.3,0.3,0.3,0.03,0.3,0.03
55.70,110.54,111.83,0.750271,-0.200702,-0.158124,0.609762,100,0.3,0.3,0.3,0.03,0.3,0.03
55.91,111.51,112.00,0.752328,-0.199335,-0.158722,0.607516,100,0.3,0.3,0.3,0.03,0.3,0.03
56.13,112.49,112.07,0.753033,-0.198493,-0.159038,0.606835,100,0.3,0.3,0.3,0.03,0.3,0.03
56.34,113.46,112.11,0.751833,-0.198282,-0.158855,0.608438,100,0.3,0.3,0.3,0.03,0.3,0.03
56.55,114.44,112.10,0.749116,-0.198525,-0.158243,0.611859,100,0.3,0.3,0.3,0.03,0.3,0.03
56.76,115.41,112.07,0.745706,-0.198938,-0.157410,0.616091,100,0.3,0.3,0.3,0.03,0.3,0.03
56.97,116.39,112.02,0.742411,-0.199267,-0.156580,0.620162,100,0.3,0.3,0.3,0.03,0.3,0.03
57.18,117.37,111.94,0.739784,-0.199363,-0.155919,0.623429,100,0.3,0.3,0.3,0.03,0.3,0.03
57.38,118.34,111.85,0.738062,-0.199178,-0.155505,0.625628,100,0.3,0.3,0.3,0.03,0.3,0.03
57.58,119.32,111.75,0.737211,-0.198745,-0.155344,0.626808,100,0.3,0.3,0.3,0.03,0.3,0.03
57.78,120.30,111.64,0.737004,-0.198142,-0.155379,0.627234,100,0.3,0.3,0.3,0.03,0.3,0.03
57.98,121.28,111.52,0.737107,-0.197470,-0.155516,0.627290,100,0.3,0.3,0.3,0.03,0.3,0.03
58.17,122.26,111.48,0.737192,-0.196816,-0.155660,0.627360,100,0.3,0.3,0.3,0.03,0.3,0.03
58.36,123.24,111.43,0.737036,-0.196233,-0.155738,0.627707,100,0.3,0.3,0.3,0.03,0.3,0.03
58.55,124.22,111.37,0.736567,-0.195734,-0.155724,0.628416,100,0.3,0.3,0.3,0.03,0.3,0.03
58.74,125.20,111.30,0.735847,-0.195296,-0.155632,0.629418,100,0.3,0.3,0.3,0.03,0.3,0.03
58.93,126.18,111.23,0.735003,-0.194881,-0.155494,0.630566,100,0.3,0.3,0.3,0.03,0.3,0.03
59.11,127.16,111.16,0.734155,-0.194456,-0.155348,0.631720,100,0.3,0.3,0.3,0.03,0.3,0.03
59.30,128.14,111.08,0.733378,-0.194003,-0.155214,0.632794,100,0.3,0.3,0.3,0.03,0.3,0.03
59.48,129.12,111.00,0.732691,-0.193519,-0.155101,0.633765,100,0.3,0.3,0.3,0.03,0.3,0.03
59.66,130.10,110.93,0.732080,-0.193008,-0.155005,0.634649,100,0.3,0.3,0.3,0.03,0.3,0.03
59.83,131.08,110.85,0.731512,-0.192483,-0.154917,0.635485,100,0.3,0.3,0.3,0.03,0.3,0.03
60.01,132.07,110.77,0.730951,-0.191951,-0.154828,0.636312,100,0.3,0.3,0.3,0.03,0.3,0.03
60.18,133.05,110.70,0.730373,-0.191419,-0.154730,0.637159,100,0.3,0.3,0.3,0.03,0.3,0.03
60.35,134.03,110.62,0.729766,-0.190889,-0.154619,0.638041,100,0.3,0.3,0.3,0.03,0.3,0.03
60.52,135.02,110.55,0.729130,-0.190359,-0.154494,0.638956,100,0.3,0.3,0.3,0.03,0.3,0.03
60.68,136.00,110.47,0.728474,-0.189828,-0.154357,0.639895,100,0.3,0.3,0.3,0.03,0.3,0.03
60.85,136.98,110.39,0.727811,-0.189291,-0.154212,0.640842,100,0.3,0.3,0.3,0.03,0.3,0.03
61.01,137.97,110.31,0.727152,-0.188745,-0.154060,0.641787,100,0.3,0.3,0.3,0.03,0.3,0.03
61.17,138.95,110.23,0.726501,-0.188188,-0.153904,0.642725,100,0.3,0.3,0.3,0.03,0.3,0.03
61.33,139.94,110.15,0.725858,-0.187622,-0.153743,0.643654,100,0.3,0.3,0.3,0.03,0.3,0.03
61.48,140.92,110.07,0.725222,-0.187046,-0.153576,0.644578,100,0.3,0.3,0.3,0.03,0.3,0.03
61.64,141.91,109.99,0.724588,-0.186461,-0.153402,0.645501,100,0.3,0.3,0.3,0.03,0.3,0.03
