Continuity Violations Report: Traj_1_[1-201]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 201

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  None

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  None

C2 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.8075, Ratio=0.91x limit
  Segment 0: Magnitude=2.3673, Ratio=3.77x limit
  Segment 0: Magnitude=10.1738, Ratio=11.80x limit
  Segment 0: Magnitude=8.8117, Ratio=5.05x limit
  Segment 0: Magnitude=2.5869, Ratio=1.79x limit
  Segment 0: Magnitude=12.9314, Ratio=5.39x limit
  Segment 1: Magnitude=2.6727, Ratio=3.00x limit
  Segment 1: Magnitude=1.7021, Ratio=2.71x limit
  Segment 1: Magnitude=10.0479, Ratio=5.76x limit
  Segment 1: Magnitude=15.3847, Ratio=10.62x limit
  Segment 1: Magnitude=8.6972, Ratio=3.63x limit
  Segment 2: Magnitude=1.2393, Ratio=1.97x limit
  Segment 2: Magnitude=1.6350, Ratio=1.90x limit
  Segment 9: Magnitude=1.3370, Ratio=2.13x limit
  Segment 9: Magnitude=2.0399, Ratio=2.37x limit
  Segment 9: Magnitude=2.1463, Ratio=1.23x limit
  Segment 9: Magnitude=2.3664, Ratio=1.63x limit
  Segment 10: Magnitude=6.6457, Ratio=7.71x limit
  Segment 10: Magnitude=12.9251, Ratio=7.41x limit
  Segment 10: Magnitude=19.3859, Ratio=13.38x limit
  Segment 10: Magnitude=19.9084, Ratio=8.30x limit
  Segment 11: Magnitude=5.6295, Ratio=6.32x limit
  Segment 11: Magnitude=3.0015, Ratio=4.78x limit
  Segment 11: Magnitude=4.6972, Ratio=5.45x limit
  Segment 11: Magnitude=12.4154, Ratio=7.11x limit
  Segment 11: Magnitude=23.4440, Ratio=16.18x limit
  Segment 11: Magnitude=3.9000, Ratio=1.63x limit
  Segment 12: Magnitude=0.8537, Ratio=1.36x limit
  Segment 12: Magnitude=1.0994, Ratio=1.28x limit
  Segment 12: Magnitude=2.8745, Ratio=1.65x limit
  Segment 12: Magnitude=1.9273, Ratio=1.33x limit
  Segment 13: Magnitude=2.2855, Ratio=3.64x limit
  Segment 13: Magnitude=3.7608, Ratio=4.36x limit
  Segment 13: Magnitude=4.7951, Ratio=2.75x limit
