Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.02201,-0.00063839,0.1276,0,0,0,13.182,0.11154,-0.00041958,-0.0029321,0.12833,-3.0692E-05,0.10399,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/base_link.STL,0.25098,0.25098,0.25098,1,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/base_link.STL,,link0-1,Robot Base Coordinate System,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link1,0.0379140465011304,-0.00077346865336323,0.145882231183446,0,0,0,16.3325331099999,0.174362024179828,0.0183368936461501,-0.0552544146231136,0.208069036216912,0.0360494323577949,0.165549084912184,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link1.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link1.STL,,link1_1400-1,Origin_Joint1,Axis1,Joint1,revolute,0,0,0.254,0,0,0,base_link,0,0,1,1,1,-3.1416,3.1416,,,,,,,,
Link2,-0.010943302471405,-0.000823452736931489,0.244958725841501,0,0,0,15.4405289883218,0.454189406801351,0.000833807793902255,0.00519621446900202,0.446840533249867,0.0465559640262711,0.0564311207928579,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link2.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link2.STL,,link2_1150-1,Origin_Joint2,Axis2,Joint2,revolute,0.15,0,0.29,0,0,0,Link1,0,1,0,1,1,-1.6581,2.7053,,,,,,,,
Link3,0.00583162917002927,-0.00131958947797208,0.0114105778753493,0,0,0,4.41745625966426,0.0147798858809225,-5.10577958981008E-05,-0.00147588390166233,0.0217907531368722,-0.000100030526636097,0.0184719400306652,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link3.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link3.STL,,link3-1,Origin_Joint3,Axis3,Joint3,revolute,0,0,0.575,0,0,0,Link2,0,1,0,1,1,-3.6652,1.1345,,,,,,,,
Link4,0.140260635359611,-0.00136562560352289,0.00129646301386632,0,0,0,3.69431402699864,0.00541702840019788,0.00158652277591609,8.51527721227943E-05,0.0298154184956188,-2.11291150182165E-05,0.0280131784820624,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link4.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link4.STL,,link4_900-1,Origin_Joint4,Axis4,Joint4,revolute,0.128,0,0.04,0,0,0,Link3,1,0,0,1,1,-4.0143,4.0143,,,,,,,,
Link5,0.0204854339056124,0.00887681892988258,5.81633089897782E-05,0,0,0,0.585190237279786,0.000493350438723821,6.25796891964945E-05,1.86941748612868E-06,0.000782731233621633,8.97144627802968E-08,0.000725967580946081,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link5.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link5.STL,,link5-1,Origin_Joint5,Axis5,Joint5,revolute,0.297,0,0,0,0,0,Link4,0,1,0,1,1,-2.2689,2.2689,,,,,,,,
Link6,-0.0030397653842329,0.000141388062541223,7.719029081521E-05,0,0,0,0.00790032012561492,3.06775217763411E-06,-4.44183698672834E-11,-2.42500450595015E-11,1.59968258334013E-06,-1.16947500504224E-08,1.51446478201562E-06,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://IRB 1300-1150 URDF/meshes/Link6.STL,,link6-1,Origin_Joint6,Axis6,Joint6,revolute,0.0900000000000001,0,0,0,0,0,Link5,1,0,0,1,1,-4.2237,4.2237,,,,,,,,
