16
T0
77
15.96,74.97,82.88,-0.999876,0.015609,0.000032,0.002047,100,0.3,0.3,0.3,0.03,0.3,0.03
16.96,74.97,83.01,-0.999876,0.015716,0.000019,0.001246,100,0.3,0.3,0.3,0.03,0.3,0.03
17.96,74.97,83.09,-0.999870,0.016084,0.000022,0.001347,100,0.3,0.3,0.3,0.03,0.3,0.03
18.95,74.97,83.18,-0.999860,0.016733,0.000015,0.000914,100,0.3,0.3,0.3,0.03,0.3,0.03
19.95,74.96,83.23,-0.999845,0.017628,0.000008,0.000460,100,0.3,0.3,0.3,0.03,0.3,0.03
20.95,74.96,83.26,-0.999824,0.018726,0.000017,0.000879,100,0.3,0.3,0.3,0.03,0.3,0.03
21.95,74.96,83.30,-0.999798,0.020079,0.000014,0.000723,100,0.3,0.3,0.3,0.03,0.3,0.03
22.95,74.96,83.34,-0.999765,0.021646,0.000022,0.001017,100,0.3,0.3,0.3,0.03,0.3,0.03
23.95,74.95,83.39,-0.999725,0.023424,0.000029,0.001240,100,0.3,0.3,0.3,0.03,0.3,0.03
24.95,74.95,83.44,-0.999676,0.025417,0.000026,0.001015,100,0.3,0.3,0.3,0.03,0.3,0.03
25.95,74.94,83.48,-0.999620,0.027562,0.000026,0.000941,100,0.3,0.3,0.3,0.03,0.3,0.03
26.95,74.94,83.51,-0.999553,0.029892,0.000018,0.000597,100,0.3,0.3,0.3,0.03,0.3,0.03
27.94,74.94,83.53,-0.999474,0.032415,0.000011,0.000324,100,0.3,0.3,0.3,0.03,0.3,0.03
28.94,74.93,83.55,-0.999386,0.035036,0.000012,0.000350,100,0.3,0.3,0.3,0.03,0.3,0.03
29.94,74.92,83.56,-0.999287,0.037763,0.000014,0.000377,100,0.3,0.3,0.3,0.03,0.3,0.03
30.94,74.92,83.57,-0.999176,0.040586,0.000028,0.000697,100,0.3,0.3,0.3,0.03,0.3,0.03
31.94,74.91,83.58,-0.999052,0.043527,0.000000,0.000000,100,0.3,0.3,0.3,0.03,0.3,0.03
32.94,74.91,83.58,-0.998920,0.046461,0.000021,0.000464,100,0.3,0.3,0.3,0.03,0.3,0.03
