x,y,z,qw,qx,qy,qz
-0.4687925872410874,-0.8928159838183254,0.45067856751101987,-0.12867459042153803,-0.697333826241466,0.6948230774502819,0.119948105699258
-0.4687596887368513,-0.8948751120323738,0.45076464123830784,-0.1280689368826,-0.701198344051398,0.6908993827268779,0.120733693646542
-0.4687273241767539,-0.8969348730847816,0.4507707192505901,-0.128073238411436,-0.699659650611406,0.692554759816312,0.120171112648532
-0.46869469264458713,-0.8989943177180097,0.45081679512037526,-0.128015372507962,-0.7020364700067061,0.690012878841108,0.12098721190223198
-0.468662394827507,-0.9010541578752125,0.4508128736682818,-0.129193172031256,-0.6993659069935141,0.692456367222528,0.12123797155183799
-0.4686297632953403,-0.9031136025084406,0.450858949538067,-0.12818318568794002,-0.7004092887946021,0.6917071293468101,0.12056290829673198
-0.4685972652492082,-0.9051732053512587,0.4508850264791007,-0.128106022530748,-0.6994463990827801,0.6927711240936599,0.12012756545317199
-0.46856463371704143,-0.9072326499844867,0.45093110234888584,-0.12811453326302605,-0.701646779459794,0.6903980130499578,0.12094754272356599
-0.468532269156944,-0.9092924110368946,0.4509371803611681,-0.12744467293060202,-0.7039555453482821,0.688141783211704,0.121094612274288
-0.4685001715689159,-0.9113524885084823,0.4509032605159476,-0.128199597041932,-0.6993151784834399,0.6928781045957041,0.120176881613448
-0.4684675400367491,-0.9134119331417103,0.4509493363857327,-0.12783316871199,-0.7009661592074939,0.691236574036554,0.120398256414802
-0.4684351087336344,-0.9154716150893232,0.45096541386239075,-0.12718168003362001,-0.70611572935206,0.685881184980604,0.121621269474704
-0.4684032781176757,-0.9175320089800907,0.45089149615966734,-0.12837974359606003,-0.6984259547745201,0.693764333196218,0.12003958234215
-0.46837051309947425,-0.9195912954037289,0.4509575709582039,-0.127861685464344,-0.701638180774764,0.6905011108012179,0.120676847862596
-0.4683381485393768,-0.9216510564561368,0.45096364897048613,-0.12873540071831202,-0.698965104342386,0.6930561199410379,0.12060921737033199
-0.46830551700721,-0.9237105010893648,0.45100972484027124,-0.12784602224682,-0.7016390291512441,0.6905046318957341,0.12066140295735
-0.46827315244711265,-0.9257702621417727,0.4510158028525536,-0.12818362632039,-0.7007664631991861,0.691322985565592,0.120695023442562
-0.4682406544009805,-0.9278298649845907,0.4510418797935873,-0.12777874752656,-0.7015360769197441,0.6906410087678059,0.12055214986906598
-0.46820828984088314,-0.9298896260369987,0.4510479578058696,-0.128045372318008,-0.70029444869517,0.691881715701032,0.120375527134812
-0.46817579179475105,-0.9319492288798166,0.4510740347469033,-0.12841097951629402,-0.699059484942246,0.6930750703806261,0.12030369848893399
-0.46814309351956696,-0.9340085944082497,0.45113011008106413,-0.127643579422746,-0.7004687489851841,0.691841402211876,0.120018083057904
-0.46811059547343487,-0.9360681972510677,0.4511561870220978,-0.12686740014449,-0.7029404871594962,0.6894588547569059,0.12010621960989198
-0.4680783643993721,-0.9381281165130655,0.45114226610562874,-0.127856228752224,-0.701489764995728,0.690663288067808,0.12061706119962
-0.4680459998392747,-0.9401878775654733,0.451148344117911,-0.128080485705548,-0.7010287430201101,0.691077258531824,0.12068212594581398
-0.46801356853615994,-0.9422475595130863,0.45116442159456904,-0.12861756296005203,-0.6997423072243361,0.6922647118634101,0.120772148293776
-0.4679810037470105,-0.9443070832511092,0.4512004979999784,-0.12832765418540598,-0.700160587641686,0.6919216791643019,0.12062232031062399
-0.4679484389578611,-0.9463666069891323,0.45123657440538784,-0.128059971895912,-0.701292282757004,0.690801184380418,0.12075780189382598
-0.46791607439776367,-0.9484263680415401,0.45124265241767014,-0.128331109981784,-0.699022471426142,0.6931431385718179,0.120207763357972
-0.4678833761225796,-0.9504857335699733,0.45129872775183094,-0.12769311609518197,-0.7012603264555541,0.690970115594538,0.120360380923958
-0.4678509448194648,-0.9525454155175863,0.451314805228489,-0.127651721779662,-0.701675345641564,0.6905374838772279,0.12046987467013401
-0.4678185802593674,-0.9546051765699941,0.45132088324077124,-0.128019177691432,-0.7005657527594661,0.691599219131812,0.12044705629070201
-0.4677860822132353,-0.9566647794128121,0.4513469601818049,-0.127778198399508,-0.70158650722445,0.6905869427999899,0.12057021492226999
-0.4677537176531379,-0.95872454046522,0.4513530381940873,-0.128078813874062,-0.700728319329436,0.691402347523428,0.120570243517386
-0.46772128635002314,-0.9607842224128329,0.4513691156707453,-0.12794573399168602,-0.700978307618912,0.691182136336288,0.12052208278026
-0.4676888550469084,-0.9628439043604459,0.4513851931474032,-0.12779149897997003,-0.7012929363745,0.69089926831128,0.12047596649569
-0.4676564237437936,-0.9649035863080588,0.45140127062406127,-0.12837429860479602,-0.6993869275083721,0.6927370547990059,0.120386324355662
-0.46762379221162687,-0.9669630309412869,0.4514473464938464,-0.127707993350134,-0.70212367031036,0.690031877698138,0.120694263186244
-0.4675914943945468,-0.9690228710984897,0.45144342504175294,-0.12790319224474,-0.7008141649574641,0.691374791681562,0.120417158041344
-0.46755899634841475,-0.9710824739413078,0.45146950198278674,-0.128199923193732,-0.7007438911847741,0.6913415231214259,0.12070252501076802
-0.46752656504529994,-0.9731421558889206,0.4514855794594447,-0.12824183409367804,-0.700268618854694,0.691836772391828,0.12057207122999
-0.4674940002561505,-0.9752016796269437,0.4515216558648541,-0.127690695758816,-0.7013948210281019,0.690826406830758,0.12040667442304798
-0.46746163569605315,-0.9772614406793515,0.45152773387713635,-0.12779365842573204,-0.7015240237050581,0.690648872719682,0.12056256824887202
-0.46742927113595567,-0.9793212017317594,0.4515338118894187,-0.127716370227214,-0.701185863547876,0.691042733800886,0.12035612633764199
-0.46739683983284097,-0.9813808836793724,0.4515498893660767,-0.1280790513471,-0.7003606423989661,0.6917985786620819,0.12043450448559398
-0.4673643417867088,-0.9834404865221903,0.45157596630711044,-0.128625513183584,-0.6993367233194879,0.692697965334548,0.12063112553498598
-0.46733171025454207,-0.9854999311554183,0.45162204217689556,-0.12823659088876,-0.7001888375212519,0.691924963730572,0.12053684745042
-0.46729914546539264,-0.9875594548934414,0.4516581185823049,-0.12804216235220603,-0.703279211388794,0.6886550219411001,0.12147737607048602
-0.4672669811343472,-0.9896194532602341,0.4516341982014601,-0.128507534724756,-0.6989674429730479,0.69313796374674,0.12037168199133601
-0.46723434960218047,-0.9916788978934622,0.4516802740712452,-0.12812002941672399,-0.7013665957974481,0.6906982194542299,0.120848498379584
-0.4672019182990657,-0.9937385798410752,0.4516963515479033,-0.128168504841418,-0.70027568467285,0.6918571755993379,0.12049692744367199
-0.4671694202529337,-0.9957981826838932,0.45172242848893696,-0.12808376569719002,-0.6998325278303361,0.69236485379991,0.120245900694632
-0.46713685546378425,-0.9978577064219162,0.4517585048943463,-0.128500170170562,-0.6986705522737761,0.69345807781253,0.12025563292447
-0.46710415718860016,-0.9999170719503494,0.45181458022850723,-0.127638791761276,-0.704080289423128,0.687933951197254,0.12134747870759999
-0.4670720596005721,-1.001977149421937,0.4517806603832867,-0.127947534890856,-0.702203150487944,0.6898583051891141,0.12097618534269199
-0.46703976178349194,-1.00403698957914,0.45177673893119324,-0.12838853792888402,-0.7011544358292842,0.690827778090342,0.121053062916782
-0.46700733048037724,-1.0060966715267528,0.45179281640785124,-0.12805129399304804,-0.7010276452128681,0.69108997518206,0.120651894787238
-0.4669748991772624,-1.0081563534743656,0.45180889388450923,-0.127899394565852,-0.7029557611122101,0.6890600430459181,0.12120498353554
-0.466942734846217,-1.0102163518411584,0.4517849735036644,-0.12758559815005002,-0.703039527255742,0.6890854242378879,0.12090427009562799
-0.46691050377215426,-1.012276271103156,0.4517710525871953,-0.128156406614756,-0.7007191227615579,0.691384079034688,0.120648166782184
-0.46687800572602217,-1.0143358739459742,0.451797129528229,-0.12814213812796402,-0.7029217362894982,0.689006005775368,0.121449964518822
-0.4668458413949768,-1.0163958723127668,0.45177320914738417,-0.128395602460722,-0.7013560518648702,0.690607282480226,0.121135873682684
-0.46681347683487934,-1.0184556333651749,0.4517792871596665,-0.12767852163253401,-0.703808876207872,0.6882150411503919,0.121289283950072
-0.4667813125038339,-1.0205156317319675,0.45175536677882167,-0.12692272182699,-0.7070952042002241,0.684902403560112,0.121712477563884
-0.4667496153739098,-1.0225761838323248,0.4516614501473468,-0.128278283205772,-0.703400016425762,0.68843522638781,0.12177308153658
-0.46671745104286433,-1.0246361821991175,0.451637529766502,-0.12789012973407804,-0.704723315865252,0.687138053683838,0.12185569275991798
-0.4666854869408709,-1.026696417880295,0.4515836109925301,-0.12909582928165403,-0.7031681617040081,0.6883800871414341,0.12255455045201999
-0.4666533226098255,-1.028756416247088,0.45155969061168527,-0.127375382080838,-0.710312596294472,0.6811726728602819,0.123423763574128
-0.46662202593800545,-1.030817442976215,0.4514057771939562,-0.12792814674113,-0.7045856794307042,0.687274733751718,0.12184449341600198
-0.46658999509299465,-1.0328775995525974,0.45136185788435995,-0.12689434423023802,-0.709130921145254,0.682668280010204,0.122450323181118
-0.4665584981921226,-1.0349383889673396,0.45123794285975805,-0.12937803205678802,-0.702782899863036,0.688693914232058,0.122709614930566
-0.4665263338610771,-1.0369983873341324,0.4512140224789132,-0.127456174636766,-0.70686769247381,0.6849516865238379,0.122199492889854
-0.4664945699881357,-1.0390588603296946,0.45113010531181413,-0.12679734794412603,-0.7073121739133221,0.684711397981456,0.12165908033136401
-0.4664628728582116,-1.0411194124300518,0.45103618868033934,-0.12828413918865397,-0.703007099139798,0.6888599048561059,0.12163285873182399
-0.46643070852716617,-1.0431794107968446,0.45101226829949453,-0.12728782484627402,-0.706787529602226,0.685104086435062,0.121987805878836
-0.4663989446542247,-1.045239883792407,0.45092835113239543,-0.12794457603425402,-0.707250513020592,0.684345765000308,0.122868276857514
-0.46636724752430064,-1.0473004358927644,0.45083443450092064,-0.12880291407297997,-0.7022230261615221,0.689517308611774,0.12188944132013399
-0.46633501645023784,-1.0493603551547621,0.4508205135844515,-0.12806748825967001,-0.702741133872076,0.689229849050618,0.12130339302012601
-0.4663027853761751,-1.0514202744167598,0.4508065926679824,-0.13089529961096,-0.6872163998670962,0.7046531913348419,0.118581566986342
-0.4662687522406444,-1.0534780578492942,0.4510626572896574,-0.12405234456903799,-0.689095643480596,0.705080292699902,0.11233233099536999
-0.4696614280830669,-0.8537008224249234,0.4484748286972247,-0.119105556148696,0.7021996604211421,-0.69117645127333,0.122487467868316
-0.4696290635229695,-0.8557605834773313,0.4484809067095071,-0.11830214057812401,0.707600544410592,-0.6855879634752701,0.123588588123902
-0.4695960315326987,-0.8578195534817897,0.4485869793655464,-0.11743872682336201,0.7112479144021961,-0.6818776501673599,0.124001985378584
-0.469562599084324,-0.8598780488574784,0.44875304880784006,-0.117963478932328,0.708048220483234,-0.6852191949599039,0.123391708602746
-0.4695295670940533,-0.861937018861937,0.44885912146387935,-0.11745714255719403,0.713016009607206,-0.6799031146034921,0.124673343288374
-0.46949593441662646,-0.863995276923241,0.44905518929930016,-0.11743292773722801,0.712004506888874,-0.6810390270543399,0.12427267826132599
-0.4694623684822171,-0.8660536140893397,0.4492412576703452,-0.11713652011150201,0.71039301411785,-0.6829352457400141,0.123365071686532
-0.469429069519877,-0.8681122676746184,0.4493873281838873,-0.117270479018798,0.710821791884886,-0.682412111290758,0.12366458833768798
-0.4693957038145196,-0.870170842155102,0.4495433981618053,-0.11747390818664802,0.710796756925194,-0.6823647965278159,0.123872907850944
-0.4693622713661449,-0.8722293375307908,0.4497094676040989,-0.11811497183343402,0.7102213557602599,-0.6827670226449221,0.12434799892568202
-0.46932897240380483,-0.8742879911160694,0.4498555381176411,-0.11805429456155402,0.711533609689324,-0.681333512377926,0.12476694865954198
-0.4692954732124127,-0.8763464073869632,0.45003160702431044,-0.11791064773281001,0.708582145582596,-0.684650685109258,0.12353093343199
-0.46926237447912467,-0.8784052982866267,0.45014767914472553,-0.11809535269793602,0.707429013015706,-0.685850655808762,0.123306846763828
-0.4692294092318713,-0.8804643473958801,0.4502437523363892,-0.11820476572013802,0.708030382088334,-0.685150569135848,0.123642758007982
-0.46919631049858324,-0.8825232382955436,0.4503598244568043,-0.118711909371876,0.7070471915390001,-0.686046054729486,0.12382097259819198
-0.4691633452513298,-0.8845822874047969,0.45045589764846794,-0.118581249155778,0.7056826805510921,-0.687585531114894,0.123189149150408
-0.4691305802331284,-0.8866415738284351,0.4505219724470045,-0.118976596480296,0.7034184683866399,-0.689904429367318,0.12278839724990999
-0.4690980821869963,-0.888701176671253,0.45054804938803816,-0.118566050473804,0.706150120593568,-0.6870805522967359,0.123341987399366
-0.46906525042577757,-0.8907603839900964,0.45062412365095045,-0.11877133200723601,0.704655155831212,-0.6886365311880741,0.123018461401456
-0.4690325521505935,-0.8928197495185295,0.4506801989851113,-0.11826754035397201,0.706387409912554,-0.68692866801044,0.12311311766893401
