time_ms,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,x_m,y_m,z_m,qw,qx,qy,qz
136.33666044067482,-0.3102370016765079,0.293451576704348,-0.44790678426546005,-0.0686188862312945,-1.0228835771770268,1.8794155659550182,0.8875167475027194,-0.2077614454662097,1.4513595595079272,0.5478574448524383,-0.14403675662845353,0.13490324154879704,-0.812961713907451
148.7309022989189,-0.3105041951572694,0.29224190647201154,-0.4456893217865285,-0.06975179923443624,-1.0258405619057027,1.88148890115913,0.8864419845973741,-0.2077316466499776,1.4507429810131258,0.548581884990529,-0.14373489414409862,0.13397376868124303,-0.8126802722909962
161.12514415716086,-0.31077074449701325,0.2910342465744667,-0.4434771908603221,-0.07087679813202256,-1.0287962515712785,1.8835539727580186,0.885367221692029,-0.20770184783374548,1.4501264025183247,0.5493054619623783,-0.14343281086592835,0.1330440970872484,-0.8123975667465011
173.51938601540382,-0.31103664932809305,0.2898285668192946,-0.44127034279195865,-0.07199394843646222,-1.0317506392198754,1.8856108543913266,0.8842924587866837,-0.20767204901751335,1.4495098240235236,0.5500281724159516,-0.14313050821511525,0.1321142311225311,-0.8121135986435354
185.91362787364676,-0.31130190930388396,0.2886248372677918,-0.43906872934513885,-0.07310331484881974,-1.034703717887482,1.8876596188504855,0.8832176958813385,-0.20764225020128124,1.4488932455287225,0.5507500130115135,-0.14282798761584992,0.13118417514535266,-0.8118283693693253
198.30786973189083,-0.31156652409877716,0.2874230282315584,-0.43687230273567035,-0.07420496127140441,-1.0376554806004095,1.889700338092089,0.8821429329759932,-0.2076124513850491,1.448276667033921,0.5514709804217043,-0.14252525049530765,0.13025393351641654,-0.8115418803287202
210.70211159013377,-0.31183049340817426,0.28622311026915426,-0.4346810156251199,-0.07529895082011524,-1.0406059203757472,1.891733083251015,0.881068170070648,-0.207582652568817,1.44766008853912,0.5521910713316178,-0.14222229828361463,0.12932351059876548,-0.811254132944158
210.70211159013377,-0.31183049340817426,0.28622311026915426,-0.4346810156251199,-0.07529895082011524,-1.0406059203757472,1.891733083251015,0.881068170070648,-0.207582652568817,1.44766008853912,0.5521910713316178,-0.14222229828361463,0.12932351059876548,-0.811254132944158
210.70211159013377,-0.31183049340817426,0.28622311026915426,-0.4346810156251199,-0.07529895082011524,-1.0406059203757472,1.891733083251015,0.881068170070648,-0.207582652568817,1.44766008853912,0.5521910713316178,-0.14222229828361463,0.12932351059876548,-0.811254132944158
212.0316435629289,-0.3117959385981231,0.286560034243444,-0.43515022253236024,-0.07456610317954547,-1.0408383962426848,1.8913487750365854,0.881139159202576,-0.20768478512764,1.4477070569992099,0.5521778410987627,-0.1418682472117133,0.12936128550999734,-0.8113191049419377
222.2666238882994,-0.31148870167005194,0.28907632220647705,-0.43863127016631875,-0.06864367858350669,-1.0425357295079305,1.8882356499751924,0.881683826446533,-0.20847283303737602,1.4480674266815199,0.5520582793753593,-0.13909339901284204,0.129780903425929,-0.8118137715203666
231.5983526348061,-0.3111246132707691,0.29117036761780535,-0.4414762806728789,-0.06270402779318558,-1.043807166132074,1.8850981662288386,0.882180690765381,-0.209191136062145,1.4483960270881648,0.5519099606056509,-0.13650688911739803,0.13045891020610492,-0.8122448752412014
240.93008138131358,-0.3107610451216505,0.29327333863213034,-0.4443437244017315,-0.05677497159553741,-1.04508273208605,1.8819695219052972,0.882677555084229,-0.209909439086914,1.44872462749481,0.5517575811167332,-0.13391937486220987,0.13113595712499826,-0.8126700028090351
252.5239505628929,-0.310183560786589,0.2954928955574316,-0.4472719982196572,-0.048594491688369816,-1.0461077601904152,1.8776262825567178,0.8832948207855225,-0.21080188453197501,1.4491329193115199,0.5514959680119677,-0.1306805898406826,0.13249865467722918,-0.8131536676509296
264.1178197444728,-0.3096059574075131,0.2977263936422343,-0.45023478983685544,-0.0404258574763769,-1.0471464722080985,1.8732914048057205,0.883912086486816,-0.211694329977036,1.44954121112823,0.5512273790092619,-0.12744015183434604,0.13385967624786488,-0.8136270468745708
276.1180076971388,-0.30890246438212177,0.29954758325307285,-0.4525322667783113,-0.03128960783534896,-1.047484459099486,1.868416579453003,0.884551018476486,-0.21261803060770051,1.44996380805969,0.5508640185512287,-0.12417760312481273,0.13584567894856903,-0.8140483446692649
288.1181956498046,-0.3081973862912129,0.30138344801353123,-0.45486620253284515,-0.02215770197865112,-1.0478442056233743,1.8635415631520376,0.885189950466156,-0.213541731238365,1.45038640499115,0.5504924513466822,-0.1209132044231268,0.13782965782666995,-0.814457514809603
300.11818709053153,-0.3074326644685035,0.3027018515496218,-0.4564117510339378,-0.012644835039362817,-1.0473829909685348,1.858440837835249,0.8858288526535034,-0.2144654542207715,1.4508089423179649,0.5500382358878357,-0.11786923663313909,0.14034624853719935,-0.8147807758154664
312.11817853125916,-0.306664729696444,0.30403407179350206,-0.4579926850984168,-0.0031256105403712118,-1.046948029094485,1.8533284998518789,0.8864677548408509,-0.21538917720317802,1.4512314796447798,0.5495752694427252,-0.11482339356975504,0.14286060637006132,-0.8150910738400093
324.11765498360364,-0.3058873944399614,0.3048481815385299,-0.4588071802700348,0.006448519464960227,-1.0456429356573598,1.8481671165932694,0.887106567621231,-0.21631284058094002,1.45165413618088,0.5490384396407141,-0.11211869974748329,0.14583253476787061,-0.8153030484224878
336.1171314359479,-0.3051053266828819,0.3056746382457007,-0.4596553921516836,0.016040677486992238,-1.0443653208753503,1.8429817695498218,0.887745380401611,-0.217236503958702,1.45207679271698,0.5484925612204381,-0.10941215811412744,0.14880205972205482,-0.8155015861205466
348.1175989201022,-0.3043650195736505,0.30600083367573583,-0.4597858764287599,0.025360604007722748,-1.0421933776740318,1.83792502930047,0.8883843719959255,-0.2181602269411085,1.452499330043795,0.5478852841517158,-0.10715467719398959,0.15213709613156845,-0.8155941972243914
360.1180664042571,-0.3036188049431886,0.306337378203699,-0.45994786308664504,0.034709762516690564,-1.0400467829764308,1.8328324572095769,0.88902336359024,-0.21908394992351501,1.45292186737061,0.547268914351307,-0.10489541792944852,0.15546960766619547,-0.8156732726859862
372.117994363131,-0.3029651834336331,0.3062082549677942,-0.459465640312248,0.043467464073453595,-1.037007849572355,1.8280417646897176,0.8896622359752655,-0.22000765800476052,1.453344464302065,0.5466058855749807,-0.10317599411073035,0.15906162899566179,-0.8156446029217015
384.11792232200463,-0.3023050091699114,0.3060871297017082,-0.459012304524772,0.05226366401138857,-1.0339891263425613,1.8232053367302976,0.890301108360291,-0.220931366086006,1.45376706123352,0.5459339474153649,-0.10145488857854723,0.1626510577057349,-0.8156026385870743
396.1179515993315,-0.30178652855979193,0.30555179457350673,-0.45801081831344026,0.06016595440305799,-1.03010710762908,1.8188349715430514,0.8909400105476379,-0.221855066716671,1.45418965816498,0.5452309112228376,-0.100344234413613,0.16638454959825824,-0.8154572151388721
