Continuity Violations Report: Traj_7_[1-102]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 102

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 88: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 88
  Segment 89: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 89
  Segment 0: Magnitude=9.8776, Type=large_step, Details=Step norm 565.9° exceeds limit 30.0°
  Segment 37: Magnitude=5.9774, Type=large_step, Details=Step norm 342.5° exceeds limit 30.0°
  Segment 38: Magnitude=9.8006, Type=large_step, Details=Step norm 561.5° exceeds limit 30.0°
  Segment 39: Magnitude=7.9374, Type=large_step, Details=Step norm 454.8° exceeds limit 30.0°
  Segment 40: Magnitude=6.3812, Type=large_step, Details=Step norm 365.6° exceeds limit 30.0°
  Segment 41: Magnitude=8.5854, Type=large_step, Details=Step norm 491.9° exceeds limit 30.0°
  Segment 42: Magnitude=5.3556, Type=large_step, Details=Step norm 306.9° exceeds limit 30.0°
  Segment 43: Magnitude=6.1928, Type=large_step, Details=Step norm 354.8° exceeds limit 30.0°
  Segment 44: Magnitude=6.4640, Type=large_step, Details=Step norm 370.4° exceeds limit 30.0°
  Segment 45: Magnitude=7.3314, Type=large_step, Details=Step norm 420.1° exceeds limit 30.0°
  Segment 46: Magnitude=9.0915, Type=large_step, Details=Step norm 520.9° exceeds limit 30.0°
  Segment 47: Magnitude=6.2259, Type=large_step, Details=Step norm 356.7° exceeds limit 30.0°
  Segment 48: Magnitude=8.8938, Type=large_step, Details=Step norm 509.6° exceeds limit 30.0°
  Segment 49: Magnitude=9.0301, Type=large_step, Details=Step norm 517.4° exceeds limit 30.0°
  Segment 50: Magnitude=11.0518, Type=large_step, Details=Step norm 633.2° exceeds limit 30.0°
  Segment 51: Magnitude=4.5532, Type=large_step, Details=Step norm 260.9° exceeds limit 30.0°
  Segment 52: Magnitude=4.9250, Type=large_step, Details=Step norm 282.2° exceeds limit 30.0°
  Segment 53: Magnitude=10.5170, Type=large_step, Details=Step norm 602.6° exceeds limit 30.0°
  Segment 54: Magnitude=9.0847, Type=large_step, Details=Step norm 520.5° exceeds limit 30.0°
  Segment 55: Magnitude=10.3367, Type=large_step, Details=Step norm 592.2° exceeds limit 30.0°
  Segment 56: Magnitude=9.3261, Type=large_step, Details=Step norm 534.3° exceeds limit 30.0°
  Segment 57: Magnitude=13.9003, Type=large_step, Details=Step norm 796.4° exceeds limit 30.0°
  Segment 58: Magnitude=8.4948, Type=large_step, Details=Step norm 486.7° exceeds limit 30.0°
  Segment 59: Magnitude=7.3063, Type=large_step, Details=Step norm 418.6° exceeds limit 30.0°
  Segment 60: Magnitude=11.6606, Type=large_step, Details=Step norm 668.1° exceeds limit 30.0°
  Segment 61: Magnitude=7.4132, Type=large_step, Details=Step norm 424.7° exceeds limit 30.0°
  Segment 62: Magnitude=5.8708, Type=large_step, Details=Step norm 336.4° exceeds limit 30.0°
  Segment 63: Magnitude=6.6101, Type=large_step, Details=Step norm 378.7° exceeds limit 30.0°
  Segment 64: Magnitude=10.5973, Type=large_step, Details=Step norm 607.2° exceeds limit 30.0°
  Segment 65: Magnitude=7.8743, Type=large_step, Details=Step norm 451.2° exceeds limit 30.0°
  Segment 66: Magnitude=4.1178, Type=large_step, Details=Step norm 235.9° exceeds limit 30.0°
  Segment 67: Magnitude=4.9287, Type=large_step, Details=Step norm 282.4° exceeds limit 30.0°
  Segment 68: Magnitude=8.5727, Type=large_step, Details=Step norm 491.2° exceeds limit 30.0°
  Segment 69: Magnitude=5.2826, Type=large_step, Details=Step norm 302.7° exceeds limit 30.0°
  Segment 70: Magnitude=7.7762, Type=large_step, Details=Step norm 445.5° exceeds limit 30.0°
  Segment 71: Magnitude=4.1874, Type=large_step, Details=Step norm 239.9° exceeds limit 30.0°
  Segment 72: Magnitude=9.4342, Type=large_step, Details=Step norm 540.5° exceeds limit 30.0°
  Segment 73: Magnitude=6.7223, Type=large_step, Details=Step norm 385.2° exceeds limit 30.0°
  Segment 74: Magnitude=11.2233, Type=large_step, Details=Step norm 643.1° exceeds limit 30.0°
  Segment 75: Magnitude=10.9215, Type=large_step, Details=Step norm 625.8° exceeds limit 30.0°
  Segment 76: Magnitude=4.6502, Type=large_step, Details=Step norm 266.4° exceeds limit 30.0°
  Segment 77: Magnitude=13.2996, Type=large_step, Details=Step norm 762.0° exceeds limit 30.0°
  Segment 78: Magnitude=4.6221, Type=large_step, Details=Step norm 264.8° exceeds limit 30.0°
  Segment 79: Magnitude=6.3509, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 81: Magnitude=6.3497, Type=large_step, Details=Step norm 363.8° exceeds limit 30.0°
  Segment 82: Magnitude=8.8871, Type=large_step, Details=Step norm 509.2° exceeds limit 30.0°
  Segment 83: Magnitude=8.8845, Type=large_step, Details=Step norm 509.0° exceeds limit 30.0°
  Segment 84: Magnitude=5.6875, Type=large_step, Details=Step norm 325.9° exceeds limit 30.0°
  Segment 85: Magnitude=5.6869, Type=large_step, Details=Step norm 325.8° exceeds limit 30.0°
  Segment 86: Magnitude=6.3514, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 87: Magnitude=8.4061, Type=large_step, Details=Step norm 481.6° exceeds limit 30.0°
  Segment 88: Magnitude=13.1443, Type=large_step, Details=Step norm 753.1° exceeds limit 30.0°
  Segment 89: Magnitude=4.6695, Type=large_step, Details=Step norm 267.5° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=347.2065, Type=velocity_limit, Ratio=78.01x limit
  Segment 0: Magnitude=363.4832, Type=velocity_limit, Ratio=115.70x limit
  Segment 0: Magnitude=87.9037, Type=velocity_limit, Ratio=20.39x limit
  Segment 0: Magnitude=201.5121, Type=velocity_limit, Ratio=23.09x limit
  Segment 0: Magnitude=496.9336, Type=velocity_limit, Ratio=68.61x limit
  Segment 0: Magnitude=802.2781, Type=velocity_limit, Ratio=66.91x limit
  Segment 37: Magnitude=21.8713, Type=velocity_limit, Ratio=6.96x limit
  Segment 37: Magnitude=39.5039, Type=velocity_limit, Ratio=9.16x limit
  Segment 37: Magnitude=41.3091, Type=velocity_limit, Ratio=4.73x limit
  Segment 37: Magnitude=33.1818, Type=velocity_limit, Ratio=2.77x limit
  Segment 38: Magnitude=55.2521, Type=velocity_limit, Ratio=12.41x limit
  Segment 38: Magnitude=21.0514, Type=velocity_limit, Ratio=6.70x limit
  Segment 38: Magnitude=38.0841, Type=velocity_limit, Ratio=8.83x limit
  Segment 38: Magnitude=51.2217, Type=velocity_limit, Ratio=7.07x limit
  Segment 38: Magnitude=68.2191, Type=velocity_limit, Ratio=5.69x limit
  Segment 39: Magnitude=53.9644, Type=velocity_limit, Ratio=12.13x limit
  Segment 39: Magnitude=68.8661, Type=velocity_limit, Ratio=7.89x limit
  Segment 40: Magnitude=34.0881, Type=velocity_limit, Ratio=3.91x limit
  Segment 40: Magnitude=48.6616, Type=velocity_limit, Ratio=6.72x limit
  Segment 40: Magnitude=33.9502, Type=velocity_limit, Ratio=2.83x limit
  Segment 41: Magnitude=19.0634, Type=velocity_limit, Ratio=6.07x limit
  Segment 41: Magnitude=34.4854, Type=velocity_limit, Ratio=8.00x limit
  Segment 41: Magnitude=47.2037, Type=velocity_limit, Ratio=6.52x limit
  Segment 41: Magnitude=64.7648, Type=velocity_limit, Ratio=5.40x limit
  Segment 42: Magnitude=31.6800, Type=velocity_limit, Ratio=7.12x limit
  Segment 42: Magnitude=15.1497, Type=velocity_limit, Ratio=4.82x limit
  Segment 42: Magnitude=24.7490, Type=velocity_limit, Ratio=5.74x limit
  Segment 42: Magnitude=32.7386, Type=velocity_limit, Ratio=3.75x limit
  Segment 43: Magnitude=29.3692, Type=velocity_limit, Ratio=3.37x limit
  Segment 43: Magnitude=44.7450, Type=velocity_limit, Ratio=6.18x limit
  Segment 43: Magnitude=29.3959, Type=velocity_limit, Ratio=2.45x limit
  Segment 44: Magnitude=17.0991, Type=velocity_limit, Ratio=3.84x limit
  Segment 44: Magnitude=15.7706, Type=velocity_limit, Ratio=5.02x limit
  Segment 44: Magnitude=23.3450, Type=velocity_limit, Ratio=5.42x limit
  Segment 44: Magnitude=44.1435, Type=velocity_limit, Ratio=6.09x limit
  Segment 44: Magnitude=30.2931, Type=velocity_limit, Ratio=2.53x limit
  Segment 45: Magnitude=17.1268, Type=velocity_limit, Ratio=3.85x limit
  Segment 45: Magnitude=16.0105, Type=velocity_limit, Ratio=5.10x limit
  Segment 45: Magnitude=22.9293, Type=velocity_limit, Ratio=5.32x limit
  Segment 45: Magnitude=26.0930, Type=velocity_limit, Ratio=2.99x limit
  Segment 45: Magnitude=57.7159, Type=velocity_limit, Ratio=4.81x limit
  Segment 46: Magnitude=63.3358, Type=velocity_limit, Ratio=7.26x limit
  Segment 46: Magnitude=63.3177, Type=velocity_limit, Ratio=5.28x limit
  Segment 47: Magnitude=31.8059, Type=velocity_limit, Ratio=7.15x limit
  Segment 47: Magnitude=33.8579, Type=velocity_limit, Ratio=10.78x limit
  Segment 47: Magnitude=8.8268, Type=velocity_limit, Ratio=2.05x limit
  Segment 47: Magnitude=9.5469, Type=velocity_limit, Ratio=1.09x limit
  Segment 47: Magnitude=40.5198, Type=velocity_limit, Ratio=3.38x limit
  Segment 48: Magnitude=66.9373, Type=velocity_limit, Ratio=7.67x limit
  Segment 48: Magnitude=66.2452, Type=velocity_limit, Ratio=5.52x limit
  Segment 49: Magnitude=19.6843, Type=velocity_limit, Ratio=6.27x limit
  Segment 49: Magnitude=35.7119, Type=velocity_limit, Ratio=8.28x limit
  Segment 49: Magnitude=78.4495, Type=velocity_limit, Ratio=8.99x limit
  Segment 49: Magnitude=51.4877, Type=velocity_limit, Ratio=7.11x limit
  Segment 50: Magnitude=17.1992, Type=velocity_limit, Ratio=3.86x limit
  Segment 50: Magnitude=27.0299, Type=velocity_limit, Ratio=8.60x limit
  Segment 50: Magnitude=14.3480, Type=velocity_limit, Ratio=3.33x limit
  Segment 50: Magnitude=56.7782, Type=velocity_limit, Ratio=7.84x limit
  Segment 50: Magnitude=120.9376, Type=velocity_limit, Ratio=10.09x limit
  Segment 51: Magnitude=19.6230, Type=velocity_limit, Ratio=4.41x limit
  Segment 51: Magnitude=30.7716, Type=velocity_limit, Ratio=9.79x limit
  Segment 51: Magnitude=16.6217, Type=velocity_limit, Ratio=3.86x limit
  Segment 51: Magnitude=51.1698, Type=velocity_limit, Ratio=5.86x limit
  Segment 52: Magnitude=28.8180, Type=velocity_limit, Ratio=9.17x limit
  Segment 52: Magnitude=52.2857, Type=velocity_limit, Ratio=12.13x limit
  Segment 52: Magnitude=39.0484, Type=velocity_limit, Ratio=4.47x limit
  Segment 52: Magnitude=42.3981, Type=velocity_limit, Ratio=3.54x limit
  Segment 53: Magnitude=34.4464, Type=velocity_limit, Ratio=10.96x limit
  Segment 53: Magnitude=62.5372, Type=velocity_limit, Ratio=14.51x limit
  Segment 53: Magnitude=109.3205, Type=velocity_limit, Ratio=12.53x limit
  Segment 53: Magnitude=91.7516, Type=velocity_limit, Ratio=12.67x limit
  Segment 53: Magnitude=140.5412, Type=velocity_limit, Ratio=11.72x limit
  Segment 54: Magnitude=41.3635, Type=velocity_limit, Ratio=13.17x limit
  Segment 54: Magnitude=75.0762, Type=velocity_limit, Ratio=17.42x limit
  Segment 54: Magnitude=22.2709, Type=velocity_limit, Ratio=2.55x limit
  Segment 54: Magnitude=110.4315, Type=velocity_limit, Ratio=15.25x limit
  Segment 54: Magnitude=169.8216, Type=velocity_limit, Ratio=14.16x limit
  Segment 55: Magnitude=140.4608, Type=velocity_limit, Ratio=31.56x limit
  Segment 55: Magnitude=44.1866, Type=velocity_limit, Ratio=14.07x limit
  Segment 55: Magnitude=85.5883, Type=velocity_limit, Ratio=19.85x limit
  Segment 55: Magnitude=26.1159, Type=velocity_limit, Ratio=2.99x limit
  Segment 55: Magnitude=129.6614, Type=velocity_limit, Ratio=17.90x limit
  Segment 55: Magnitude=201.8268, Type=velocity_limit, Ratio=16.83x limit
  Segment 56: Magnitude=58.8010, Type=velocity_limit, Ratio=13.21x limit
  Segment 56: Magnitude=61.4107, Type=velocity_limit, Ratio=19.55x limit
  Segment 56: Magnitude=67.2244, Type=velocity_limit, Ratio=15.59x limit
  Segment 56: Magnitude=220.6957, Type=velocity_limit, Ratio=25.29x limit
  Segment 56: Magnitude=150.2257, Type=velocity_limit, Ratio=20.74x limit
  Segment 56: Magnitude=110.9087, Type=velocity_limit, Ratio=9.25x limit
  Segment 57: Magnitude=120.3070, Type=velocity_limit, Ratio=27.03x limit
  Segment 57: Magnitude=65.4075, Type=velocity_limit, Ratio=20.82x limit
  Segment 57: Magnitude=80.7819, Type=velocity_limit, Ratio=18.74x limit
  Segment 57: Magnitude=132.3544, Type=velocity_limit, Ratio=15.17x limit
  Segment 57: Magnitude=490.3036, Type=velocity_limit, Ratio=40.89x limit
  Segment 58: Magnitude=226.3461, Type=velocity_limit, Ratio=50.86x limit
  Segment 58: Magnitude=43.5371, Type=velocity_limit, Ratio=13.86x limit
  Segment 58: Magnitude=76.7844, Type=velocity_limit, Ratio=17.81x limit
  Segment 58: Magnitude=87.1694, Type=velocity_limit, Ratio=9.99x limit
  Segment 58: Magnitude=208.8194, Type=velocity_limit, Ratio=28.83x limit
  Segment 58: Magnitude=206.3606, Type=velocity_limit, Ratio=17.21x limit
  Segment 59: Magnitude=46.4681, Type=velocity_limit, Ratio=14.79x limit
  Segment 59: Magnitude=92.1581, Type=velocity_limit, Ratio=21.38x limit
  Segment 59: Magnitude=293.5335, Type=velocity_limit, Ratio=33.64x limit
  Segment 59: Magnitude=292.7561, Type=velocity_limit, Ratio=24.42x limit
  Segment 60: Magnitude=144.1627, Type=velocity_limit, Ratio=32.39x limit
  Segment 60: Magnitude=151.1382, Type=velocity_limit, Ratio=48.11x limit
  Segment 60: Magnitude=162.6855, Type=velocity_limit, Ratio=37.74x limit
  Segment 60: Magnitude=445.3182, Type=velocity_limit, Ratio=51.03x limit
  Segment 60: Magnitude=367.6623, Type=velocity_limit, Ratio=50.76x limit
  Segment 60: Magnitude=699.2901, Type=velocity_limit, Ratio=58.32x limit
  Segment 61: Magnitude=377.8558, Type=velocity_limit, Ratio=84.90x limit
  Segment 61: Magnitude=206.2763, Type=velocity_limit, Ratio=65.66x limit
  Segment 61: Magnitude=252.3567, Type=velocity_limit, Ratio=58.54x limit
  Segment 61: Magnitude=264.6612, Type=velocity_limit, Ratio=30.33x limit
  Segment 61: Magnitude=689.6689, Type=velocity_limit, Ratio=57.52x limit
  Segment 62: Magnitude=287.2243, Type=velocity_limit, Ratio=32.91x limit
  Segment 62: Magnitude=886.4452, Type=velocity_limit, Ratio=122.38x limit
  Segment 62: Magnitude=668.5384, Type=velocity_limit, Ratio=55.76x limit
  Segment 63: Magnitude=1116.6205, Type=velocity_limit, Ratio=250.89x limit
  Segment 63: Magnitude=608.8177, Type=velocity_limit, Ratio=193.79x limit
  Segment 63: Magnitude=747.7449, Type=velocity_limit, Ratio=173.45x limit
  Segment 63: Magnitude=260.7244, Type=velocity_limit, Ratio=29.88x limit
  Segment 63: Magnitude=1613.1150, Type=velocity_limit, Ratio=222.71x limit
  Segment 63: Magnitude=821.4628, Type=velocity_limit, Ratio=68.51x limit
  Segment 64: Magnitude=2585.6602, Type=velocity_limit, Ratio=580.97x limit
  Segment 64: Magnitude=1408.4103, Type=velocity_limit, Ratio=448.31x limit
  Segment 64: Magnitude=1732.5973, Type=velocity_limit, Ratio=401.90x limit
  Segment 64: Magnitude=597.4322, Type=velocity_limit, Ratio=68.46x limit
  Segment 64: Magnitude=3734.2933, Type=velocity_limit, Ratio=515.56x limit
  Segment 64: Magnitude=7076.7561, Type=velocity_limit, Ratio=590.20x limit
  Segment 65: Magnitude=5737.5086, Type=velocity_limit, Ratio=1289.16x limit
  Segment 65: Magnitude=3120.5152, Type=velocity_limit, Ratio=993.29x limit
  Segment 65: Magnitude=3855.6329, Type=velocity_limit, Ratio=894.38x limit
  Segment 65: Magnitude=7059.7141, Type=velocity_limit, Ratio=808.98x limit
  Segment 65: Magnitude=9974.9122, Type=velocity_limit, Ratio=831.91x limit
  Segment 66: Magnitude=1900.1491, Type=velocity_limit, Ratio=426.94x limit
  Segment 66: Magnitude=1999.1858, Type=velocity_limit, Ratio=636.36x limit
  Segment 66: Magnitude=2130.5699, Type=velocity_limit, Ratio=494.22x limit
  Segment 66: Magnitude=2543.3820, Type=velocity_limit, Ratio=291.45x limit
  Segment 66: Magnitude=819.4139, Type=velocity_limit, Ratio=68.34x limit
  Segment 67: Magnitude=3476.7253, Type=velocity_limit, Ratio=781.18x limit
  Segment 67: Magnitude=118.9233, Type=velocity_limit, Ratio=37.85x limit
  Segment 67: Magnitude=82.5371, Type=velocity_limit, Ratio=19.15x limit
  Segment 67: Magnitude=29.2643, Type=velocity_limit, Ratio=3.35x limit
  Segment 67: Magnitude=33.9454, Type=velocity_limit, Ratio=2.83x limit
  Segment 68: Magnitude=1656.4709, Type=velocity_limit, Ratio=372.19x limit
  Segment 68: Magnitude=896.8943, Type=velocity_limit, Ratio=285.49x limit
  Segment 68: Magnitude=1120.1378, Type=velocity_limit, Ratio=259.83x limit
  Segment 68: Magnitude=1282.5474, Type=velocity_limit, Ratio=146.97x limit
  Segment 68: Magnitude=3740.1125, Type=velocity_limit, Ratio=311.93x limit
  Segment 69: Magnitude=1370.0642, Type=velocity_limit, Ratio=307.84x limit
  Segment 69: Magnitude=1481.2854, Type=velocity_limit, Ratio=471.51x limit
  Segment 69: Magnitude=416.6650, Type=velocity_limit, Ratio=96.65x limit
  Segment 69: Magnitude=804.0497, Type=velocity_limit, Ratio=92.14x limit
  Segment 69: Magnitude=643.9383, Type=velocity_limit, Ratio=53.70x limit
  Segment 70: Magnitude=1741.2856, Type=velocity_limit, Ratio=199.54x limit
  Segment 70: Magnitude=2425.0192, Type=velocity_limit, Ratio=202.25x limit
  Segment 71: Magnitude=592.5928, Type=velocity_limit, Ratio=188.63x limit
  Segment 71: Magnitude=1075.6772, Type=velocity_limit, Ratio=249.52x limit
  Segment 71: Magnitude=87.5636, Type=velocity_limit, Ratio=10.03x limit
  Segment 71: Magnitude=783.1055, Type=velocity_limit, Ratio=65.31x limit
  Segment 72: Magnitude=563.5577, Type=velocity_limit, Ratio=179.39x limit
  Segment 72: Magnitude=1023.0218, Type=velocity_limit, Ratio=237.31x limit
  Segment 72: Magnitude=2460.4052, Type=velocity_limit, Ratio=281.94x limit
  Segment 72: Magnitude=1502.4268, Type=velocity_limit, Ratio=207.43x limit
  Segment 72: Magnitude=285.9611, Type=velocity_limit, Ratio=23.85x limit
  Segment 73: Magnitude=1071.8582, Type=velocity_limit, Ratio=240.84x limit
  Segment 73: Magnitude=134.3167, Type=velocity_limit, Ratio=42.75x limit
  Segment 73: Magnitude=425.6659, Type=velocity_limit, Ratio=98.74x limit
  Segment 73: Magnitude=156.5614, Type=velocity_limit, Ratio=17.94x limit
  Segment 73: Magnitude=1381.8553, Type=velocity_limit, Ratio=190.78x limit
  Segment 73: Magnitude=953.0928, Type=velocity_limit, Ratio=79.49x limit
  Segment 74: Magnitude=1033.6856, Type=velocity_limit, Ratio=232.26x limit
  Segment 74: Magnitude=630.1290, Type=velocity_limit, Ratio=200.58x limit
  Segment 74: Magnitude=498.1467, Type=velocity_limit, Ratio=115.55x limit
  Segment 74: Magnitude=187.6315, Type=velocity_limit, Ratio=21.50x limit
  Segment 74: Magnitude=3018.4007, Type=velocity_limit, Ratio=251.73x limit
  Segment 75: Magnitude=863.7661, Type=velocity_limit, Ratio=98.98x limit
  Segment 75: Magnitude=1247.0188, Type=velocity_limit, Ratio=172.17x limit
  Segment 75: Magnitude=2589.7250, Type=velocity_limit, Ratio=215.98x limit
  Segment 76: Magnitude=461.9155, Type=velocity_limit, Ratio=147.03x limit
  Segment 76: Magnitude=838.3421, Type=velocity_limit, Ratio=194.47x limit
  Segment 76: Magnitude=535.2926, Type=velocity_limit, Ratio=61.34x limit
  Segment 76: Magnitude=613.6674, Type=velocity_limit, Ratio=51.18x limit
  Segment 77: Magnitude=799.4875, Type=velocity_limit, Ratio=179.64x limit
  Segment 77: Magnitude=997.0622, Type=velocity_limit, Ratio=317.37x limit
  Segment 77: Magnitude=576.5983, Type=velocity_limit, Ratio=133.75x limit
  Segment 77: Magnitude=1642.1388, Type=velocity_limit, Ratio=188.18x limit
  Segment 77: Magnitude=1152.5628, Type=velocity_limit, Ratio=159.13x limit
  Segment 77: Magnitude=2328.0783, Type=velocity_limit, Ratio=194.16x limit
  Segment 78: Magnitude=800.6331, Type=velocity_limit, Ratio=179.89x limit
  Segment 78: Magnitude=562.8456, Type=velocity_limit, Ratio=179.16x limit
  Segment 78: Magnitude=212.7827, Type=velocity_limit, Ratio=49.36x limit
  Segment 78: Magnitude=342.6548, Type=velocity_limit, Ratio=39.27x limit
  Segment 78: Magnitude=510.9595, Type=velocity_limit, Ratio=42.61x limit
  Segment 79: Magnitude=770.5483, Type=velocity_limit, Ratio=88.30x limit
  Segment 79: Magnitude=1112.5112, Type=velocity_limit, Ratio=153.60x limit
  Segment 79: Magnitude=770.0093, Type=velocity_limit, Ratio=64.22x limit
  Segment 81: Magnitude=726.7523, Type=velocity_limit, Ratio=83.28x limit
  Segment 81: Magnitude=1050.1660, Type=velocity_limit, Ratio=144.99x limit
  Segment 81: Magnitude=726.8817, Type=velocity_limit, Ratio=60.62x limit
  Segment 82: Magnitude=1415.0338, Type=velocity_limit, Ratio=162.15x limit
  Segment 82: Magnitude=1414.9098, Type=velocity_limit, Ratio=118.00x limit
  Segment 83: Magnitude=1366.1375, Type=velocity_limit, Ratio=156.55x limit
  Segment 83: Magnitude=1366.2526, Type=velocity_limit, Ratio=113.95x limit
  Segment 84: Magnitude=660.6107, Type=velocity_limit, Ratio=148.43x limit
  Segment 84: Magnitude=347.6033, Type=velocity_limit, Ratio=110.65x limit
  Segment 84: Magnitude=464.1166, Type=velocity_limit, Ratio=107.66x limit
  Segment 84: Magnitude=795.8472, Type=velocity_limit, Ratio=91.20x limit
  Segment 84: Magnitude=156.8540, Type=velocity_limit, Ratio=13.08x limit
  Segment 85: Magnitude=627.1433, Type=velocity_limit, Ratio=140.91x limit
  Segment 85: Magnitude=329.4928, Type=velocity_limit, Ratio=104.88x limit
  Segment 85: Magnitude=441.1889, Type=velocity_limit, Ratio=102.34x limit
  Segment 85: Magnitude=754.9468, Type=velocity_limit, Ratio=86.51x limit
  Segment 85: Magnitude=148.6446, Type=velocity_limit, Ratio=12.40x limit
  Segment 86: Magnitude=598.4631, Type=velocity_limit, Ratio=68.58x limit
  Segment 86: Magnitude=864.1742, Type=velocity_limit, Ratio=119.31x limit
  Segment 86: Magnitude=598.3718, Type=velocity_limit, Ratio=49.90x limit
  Segment 87: Magnitude=561.9770, Type=velocity_limit, Ratio=126.27x limit
  Segment 87: Magnitude=293.9612, Type=velocity_limit, Ratio=93.57x limit
  Segment 87: Magnitude=397.7838, Type=velocity_limit, Ratio=92.27x limit
  Segment 87: Magnitude=603.2805, Type=velocity_limit, Ratio=69.13x limit
  Segment 87: Magnitude=1156.3411, Type=velocity_limit, Ratio=96.44x limit
  Segment 88: Magnitude=530.7807, Type=velocity_limit, Ratio=119.26x limit
