48.65,201.36,52.24,-0.737140,0.042600,-0.032647,0.673605,100,0.3,0.3,0.3,0.03,0.3,0.03
48.86,200.39,52.63,-0.735809,0.042745,-0.032850,0.675040,100,0.3,0.3,0.3,0.03,0.3,0.03
49.07,199.42,53.08,-0.733749,0.042963,-0.033167,0.677250,100,0.3,0.3,0.3,0.03,0.3,0.03
49.25,198.44,53.65,-0.730872,0.043259,-0.033613,0.680313,100,0.3,0.3,0.3,0.03,0.3,0.03
49.42,197.47,54.34,-0.727433,0.043596,-0.034154,0.683940,100,0.3,0.3,0.3,0.03,0.3,0.03
49.57,196.49,55.13,-0.723609,0.043948,-0.034772,0.687931,100,0.3,0.3,0.3,0.03,0.3,0.03
49.71,195.51,55.99,-0.719640,0.044280,-0.035437,0.692027,100,0.3,0.3,0.3,0.03,0.3,0.03
49.83,194.53,56.88,-0.715750,0.044565,-0.036124,0.695997,100,0.3,0.3,0.3,0.03,0.3,0.03
49.94,193.54,57.76,-0.712143,0.044779,-0.036809,0.699637,100,0.3,0.3,0.3,0.03,0.3,0.03
50.03,192.56,58.60,-0.708986,0.044908,-0.037468,0.702794,100,0.3,0.3,0.3,0.03,0.3,0.03
50.11,191.57,59.38,-0.706393,0.044948,-0.038087,0.705364,100,0.3,0.3,0.3,0.03,0.3,0.03
50.17,190.58,60.09,-0.704434,0.044906,-0.038652,0.707292,100,0.3,0.3,0.3,0.03,0.3,0.03
50.22,189.59,60.74,-0.703138,0.044792,-0.039156,0.708560,100,0.3,0.3,0.3,0.03,0.3,0.03
50.26,188.60,61.32,-0.702505,0.044624,-0.039596,0.709173,100,0.3,0.3,0.3,0.03,0.3,0.03
50.29,187.61,61.83,-0.702519,0.044421,-0.039972,0.709152,100,0.3,0.3,0.3,0.03,0.3,0.03
50.31,186.62,62.29,-0.703150,0.044201,-0.040284,0.708522,100,0.3,0.3,0.3,0.03,0.3,0.03
50.33,185.62,62.70,-0.704366,0.043981,-0.040538,0.707312,100,0.3,0.3,0.3,0.03,0.3,0.03
50.35,184.63,63.06,-0.706126,0.043773,-0.040737,0.705557,100,0.3,0.3,0.3,0.03,0.3,0.03
50.36,183.63,63.37,-0.708386,0.043591,-0.040884,0.703290,100,0.3,0.3,0.3,0.03,0.3,0.03
50.38,182.63,63.63,-0.711093,0.043443,-0.040984,0.700557,100,0.3,0.3,0.3,0.03,0.3,0.03
50.39,181.64,63.85,-0.714188,0.043338,-0.041039,0.697405,100,0.3,0.3,0.3,0.03,0.3,0.03
