waypoint_index,solution_index,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,cf1,cf4,cf6,cfx,is_selected
38,4,-38.521911056545555,-44.100624850233665,6.852537374714844,151.49561263574736,56.836561112955394,73.96110263012658,-1,1,0,6,1
38,5,-38.521911056545555,-44.100624850233665,6.852537374714844,-28.50438736425266,-56.836561112955394,-106.03889736987342,-1,-1,-2,7,0
39,0,141.67296858941106,-70.79375215216523,-4.835202595519754,-118.82579088277771,27.15249823947318,178.73680126190067,1,-2,1,2,0
39,1,141.67296858941106,-70.79375215216523,-4.835202595519754,61.17420911722228,-27.15249823947318,-1.2631987380993341,1,0,-1,3,0
39,2,-38.32703141058895,59.280658122936906,-180.09292239014542,40.819043274114094,37.70824764035362,-157.34682087910946,-1,0,-2,4,0
39,3,-38.32703141058895,59.280658122936906,-180.09292239014542,-139.18095672588592,-37.70824764035362,22.653179120890552,-1,-2,0,5,0
39,4,-38.32703141058895,-44.027969319991705,6.875601229738113,151.4613890465206,56.81046381389384,73.57801444756609,-1,1,0,6,1
39,5,-38.32703141058895,-44.027969319991705,6.875601229738113,-28.53861095347941,-56.81046381389384,-106.42198555243392,-1,-1,-2,7,0
40,0,141.86574425616487,-70.85251111344647,-4.868663975965846,-118.87017394439297,27.187679038272147,178.3777918589752,1,-2,1,2,0
40,1,141.86574425616487,-70.85251111344647,-4.868663975965846,61.129826055607026,-27.187679038272147,-1.622208141024808,1,0,-1,3,0
40,2,-38.13425574383513,59.38038084257016,-180.11565397860593,40.79920364536725,37.76015015850529,-157.72353437740009,-1,0,-2,4,0
40,3,-38.13425574383513,59.38038084257016,-180.11565397860593,-139.20079635463276,-37.76015015850529,22.27646562259993,-1,-2,0,5,0
40,4,-38.13425574383513,-43.954864837494284,6.898332818198668,151.42827865673127,56.78487280434577,73.19620442408493,-1,1,0,6,1
40,5,-38.13425574383513,-43.954864837494284,6.898332818198668,-28.57172134326873,-56.78487280434577,-106.80379557591509,-1,-1,-2,7,0
41,0,142.05644058010645,-70.91112819368463,-4.902611654812922,-118.91354700609482,27.221730916610014,178.01963465586283,1,-2,1,2,0
41,1,142.05644058010645,-70.91112819368463,-4.902611654812922,61.08645299390519,-27.221730916610014,-1.98036534413716,1,0,-1,3,0
41,2,-37.94355941989356,59.48016021589772,-180.1380523832021,40.77932668066865,37.81081091278025,-158.09848010389035,-1,0,-2,4,0
41,3,-37.94355941989356,59.48016021589772,-180.1380523832021,-139.22067331933135,-37.81081091278025,21.901519896109658,-1,-2,0,5,0
41,4,-37.94355941989356,-43.88131513130224,6.920731222794827,151.3962665694434,56.75978390789284,72.81565946468217,-1,1,0,6,1
41,5,-37.94355941989356,-43.88131513130224,6.920731222794827,-28.60373343055658,-56.75978390789284,-107.18434053531784,-1,-1,-2,7,0
42,0,142.24508195735137,-70.96960040187726,-4.93704407032657,-118.95591839420868,27.254666812225445,177.6623178044766,1,-2,1,2,0
42,1,142.24508195735137,-70.96960040187726,-4.93704407032657,61.04408160579132,-27.254666812225445,-2.3376821955233993,1,0,-1,3,0
42,2,-37.75491804264862,59.57999143653387,-180.160116710068,40.75941990468099,37.8602420665189,-158.47168443384328,-1,0,-2,4,0
42,3,-37.75491804264862,59.57999143653387,-180.160116710068,-139.240580095319,-37.8602420665189,21.528315566156706,-1,-2,0,5,0
42,4,-37.75491804264862,-43.80732389210574,6.942795549660689,151.36533806983806,56.73519290952988,72.43636661260948,-1,1,0,6,1
42,5,-37.75491804264862,-43.80732389210574,6.942795549660689,-28.634661930161972,-56.73519290952988,-107.56363338739054,-1,-1,-2,7,0
43,0,142.43169254215508,-71.02792479291818,-4.9719596797907535,-118.997296334375,27.286499516032553,177.3058295352309,1,-2,1,2,0
43,1,142.43169254215508,-71.02792479291818,-4.9719596797907535,61.00270366562502,-27.286499516032553,-2.6941704647690843,1,0,-1,3,0
43,2,-37.56830745784494,59.67986976315857,-180.1818460884672,40.73949053651812,37.90845568116984,-158.8431732728048,-1,0,-2,4,0
43,3,-37.56830745784494,59.67986976315857,-180.1818460884672,-139.2605094634819,-37.90845568116984,21.156826727195213,-1,-2,0,5,0
43,4,-37.56830745784494,-43.732894773309845,6.9645249280599195,151.33547862487214,56.71109555917304,72.05831304989758,-1,1,0,6,1
43,5,-37.56830745784494,-43.732894773309845,6.9645249280599195,-28.664521375127862,-56.71109555917304,-107.94168695010242,-1,-1,-2,7,0
44,0,142.6162962455787,-71.08609846697252,-5.007356959219521,-119.03768895060547,27.31724167213899,176.95015815814233,1,-2,1,2,0
44,1,142.6162962455787,-71.08609846697252,-5.007356959219521,60.96231104939453,-27.31724167213899,-3.049841841857675,1,0,-1,3,0
44,2,-37.383703754421326,59.77979051860082,-180.2032396704888,40.719545500894256,37.95546371463284,-159.21297206562147,-1,0,-2,4,0
44,3,-37.383703754421326,59.77979051860082,-180.2032396704888,-139.28045449910576,-37.95546371463284,20.787027934378518,-1,-2,0,5,0
44,4,-37.383703754421326,-43.6580313916153,6.985918510081524,151.3066738828187,56.68748757502709,71.6814860977494,-1,1,0,6,1
44,5,-37.383703754421326,-43.6580313916153,6.985918510081524,-28.693326117181304,-56.68748757502709,-108.31851390225061,-1,-1,-2,7,0
45,0,142.7989167343942,-71.14411856885559,-5.043234403071606,-119.0771042644307,27.34690577797671,176.59529206379722,1,-2,1,2,0
45,1,142.7989167343942,-71.14411856885559,-5.043234403071606,60.92289573556931,-27.34690577797671,-3.4047079362027888,1,0,-1,3,0
45,2,-37.20108326560578,59.879749088929294,-180.2242966307455,40.699591438883054,38.001278019773515,-159.581105805283,-1,0,-2,4,0
45,3,-37.20108326560578,59.879749088929294,-180.2242966307455,-139.30040856111697,-38.001278019773515,20.418894194717044,-1,-2,0,5,0
45,4,-37.20108326560578,-43.5827373275949,7.006975470338199,151.27890967269485,56.66436464681604,71.3058732168071,-1,1,0,6,1
45,5,-37.20108326560578,-43.5827373275949,7.006975470338199,-28.72109032730515,-56.66436464681604,-108.6941267831929,-1,-1,-2,7,0
