x,y,z,qw,qx,qy,qz
-0.5819655051022173,-1.05529794682391,0.45129926119530384,0.11868711212502599,-0.691874180967294,-0.700921753969646,0.12621931996032
-0.5819980031483494,-1.0532383439810922,0.45127318425427004,0.11887722586572,-0.691842024947438,-0.7008861548746441,0.126413614473318
-0.5820301674793948,-1.0511783456142993,0.4512971046351149,0.12070632116805599,-0.6887173347353519,-0.7034968861138621,0.12723951645929404
-0.5820619313523364,-1.049117872618737,0.45138102180221396,0.12065168386589199,-0.685828939731626,-0.7065194058523881,0.12613385633868998
-0.5820938287113124,-1.0470575578327646,0.4514449400405617,0.12051752034284001,-0.686625317561292,-0.705742748503722,0.12627810315874402
-0.5821257928133059,-1.044997322151587,0.4514988588145336,0.121728709867502,-0.686747414347978,-0.7051771641246181,0.12761169409951
-0.5821579571443513,-1.0429373237847943,0.4515227791953785,0.12063079951742199,-0.688774774165,-0.7034645946887601,0.12717888282516598
-0.5821897210172926,-1.0408768507892319,0.4516066963624775,0.119146035082564,-0.68558629930415,-0.7073084390179181,0.124453339974046
-0.5822214848902342,-1.0388163777936694,0.45169061352957657,0.121288686822276,-0.68559386762196,-0.7065336024294661,0.12672363655549201
-0.5822535824782623,-1.0367563003220819,0.4517245333747971,0.120567030470352,-0.6882974640006401,-0.7039852905392441,0.126936978731576
-0.5822854798372383,-1.0346959855361095,0.4517884516131448,0.11978473688604599,-0.686845135095306,-0.7057793944599821,0.12557811224395402
-0.5823173104531971,-1.032635591645342,0.4518623693158682,0.12056092930563199,-0.6862138751096419,-0.706154154749244,0.12617543281590798
-0.5823494080412251,-1.0305755141737543,0.4518962891610887,0.120636500216108,-0.687804200638142,-0.7044744684277662,0.12683171462804602
-0.5823811719141666,-1.028515041178192,0.4519802063281878,0.11950531289596399,-0.6859399069007,-0.7068165608436839,0.12495890398545602
-0.5824131360161601,-1.0264548054970144,0.45203412510215973,0.120031678448182,-0.6870139745987159,-0.7055155644506821,0.12590133269214598
-0.5824453003472055,-1.0243948071302216,0.45205804548300454,0.120064313622888,-0.68917388455703,-0.703252947060044,0.126717425445254
-0.5824777316503202,-1.0223351251826087,0.45204196800634655,0.120838532691292,-0.691054971414912,-0.700994883545428,0.128240612782134
-0.582508761350071,-1.020273782034302,0.45223587928157843,0.119369818369192,-0.6800389548610061,-0.7129024468865022,0.12274429140060202
-0.5825413261392205,-1.018214258296279,0.452199802876169,0.11778822166928798,-0.6922487843636879,-0.700851795455256,0.125387305637318
-0.5825736239563005,-1.016154418139076,0.4522037243282624,0.119573675433342,-0.6903750946028279,-0.70217327338468,0.126629223978022
-0.582605788287346,-1.0140944197722834,0.45222764470910726,0.11905197484271,-0.688855893898336,-0.703951556228398,0.12552032341935598
-0.5826380193614087,-1.0120345005102855,0.45224156562557644,0.119148845003356,-0.6897983375813139,-0.7029322553109241,0.12596292238394402
-0.5826699834634022,-1.0099742648291081,0.45229548439954836,0.11913071473060799,-0.6875166878171859,-0.7053162928580141,0.12512367510046
-0.5827024815095342,-1.00791466198629,0.4522694074585146,0.11849224934384199,-0.69223249776803,-0.7006144002686441,0.12613929553081601
-0.582734912812649,-1.0058549800386771,0.45225332998185663,0.118682283078462,-0.690975431648086,-0.701867811807534,0.125889031498288
-0.5827672106297291,-1.0037951398814742,0.45225725143395007,0.118863601911922,-0.690159898067348,-0.7026574245020061,0.12578827705288
-0.5827995751898265,-1.0017353788290664,0.45225117342166776,0.118802264119312,-0.691296993715928,-0.7014864100169241,0.126134228612576
-0.5828318062638892,-0.9996754595670686,0.4522650943381369,0.117988908236586,-0.689944209833788,-0.7031965536635421,0.12477300199949402
-0.582864638025108,-0.9976162522482254,0.4521890200752246,0.118759044471942,-0.69428155995535,-0.6983513689909061,0.12717818765400402
-0.5828972028142574,-0.9955567285102024,0.45215294366981523,0.11923055527887,-0.6923537773029099,-0.700217097264436,0.126981196369414
-0.5829292336592682,-0.9934965719338197,0.4521968629794114,0.119509758359724,-0.688126023900134,-0.7045465776306461,0.125746549019956
-0.5829619319344523,-0.9914372064053867,0.4521407876452506,0.11855111076607999,-0.69393620402887,-0.698793411148062,0.126824972508354
-0.582994163008515,-0.9893772871433888,0.45215470856171974,0.119177529297724,-0.6892522271464698,-0.7034935258510739,0.12579592202411
-0.5830267277976645,-0.9873177634053658,0.4521186321563104,0.118723855881388,-0.692525933558188,-0.7002206481398361,0.126496247265848
-0.583059492815866,-0.9852584769817275,0.45205255735777383,0.11927329634561201,-0.6943259334662539,-0.698114369593112,0.12775352182381403
-0.5830915236608767,-0.9831983204053449,0.45209647666737,0.11916345041008,-0.6877418056701599,-0.7050714120653799,0.125239699047716
-0.5831244221651127,-0.9811391921912966,0.4520104029400821,0.11822162804203401,-0.6954663846540361,-0.6972896400960801,0.12702952716914004
-0.5831567199821929,-0.9790793520340939,0.45201432439217554,0.11930067570175001,-0.690223962552786,-0.702431064001698,0.12628108483367603
-0.583189017799273,-0.9770195118768911,0.4520182458442689,0.119300273125174,-0.6900587418865759,-0.702605378224422,0.12621968908167597
-0.5832215158454049,-0.974959909034073,0.45199216890323524,0.118907484348788,-0.691964618664752,-0.70074528568226,0.126490789722466
-0.5832542141205891,-0.9729005435056399,0.4519360935690744,0.11898382696023399,-0.693670507664006,-0.6989163952989541,0.12719708738499
-0.5832865786806865,-0.970840782453232,0.4519300155567921,0.11959892059398398,-0.690714860072882,-0.7018082627481081,0.126779752965426
-0.5833188097547493,-0.9687808631912342,0.4519439364732612,0.119316291658326,-0.6893801422467859,-0.7033087308693181,0.12599188733583
-0.5833515080299334,-0.9667214976628011,0.4518878611391004,0.11876123246511999,-0.6936598331471441,-0.69900853616278,0.126952408722932
-0.5833838725900307,-0.9646617366103933,0.45188178312681804,0.11908194733404599,-0.6912045937741821,-0.701481568328586,0.126401980166704
-0.5834164373791801,-0.9626022128723701,0.45184570672140867,0.11867002720226599,-0.692379765048352,-0.700394780805314,0.12638499545846
-0.583448868682295,-0.9605425309247573,0.4518296292447507,0.118847983050494,-0.691277914969812,-0.70148947663241,0.12617625682868802
-0.583481366728427,-0.9584829280819392,0.451803552303717,0.11889339633360198,-0.6917673041646459,-0.7009583866126802,0.126403873755766
-0.5835136645455071,-0.9564230879247365,0.4518074737558104,0.118566064740156,-0.690422452333732,-0.7024888320974602,0.12556341226854603
-0.5835458956195698,-0.9543631686627387,0.4518213946722795,0.11884609970707401,-0.6896770257448039,-0.7031678251843261,0.125596177023484
-0.583578593894754,-0.9523038031343055,0.4517653193381187,0.118205104016676,-0.6936687486836259,-0.69920305851479,0.12635200822050605
-0.5836109584548513,-0.9502440420818976,0.45175924132583634,0.11868131176144199,-0.6912075853406859,-0.701624642850858,0.125972292632496
-0.5836435899870182,-0.9481845974486696,0.4517131654560512,0.11880654069799598,-0.692589576461946,-0.7001235482896361,0.12660916483070198
-0.5836760212901329,-0.9461249155010566,0.45169708797939323,0.11828644083006401,-0.691881459439798,-0.7010592052339181,0.125789624490618
-0.583708519336265,-0.9440653126582387,0.45167101103835955,0.119080811797766,-0.691658938997858,-0.70100506317648,0.126564978168428
-0.5837407504103278,-0.9420053933962409,0.4516849319548286,0.119194616661708,-0.6899117075607479,-0.702797575148784,0.12605294127915398
-0.5837735154285292,-0.9399461069726027,0.45161885715629213,0.11912297313803599,-0.693759270874184,-0.698770233814456,0.12738034715542002
-0.5838058132456092,-0.9378862668154,0.4516227786083855,0.119177363050266,-0.690435077274534,-0.7022544559590039,0.12622426902060602
-0.5838381778057067,-0.9358265057629921,0.4516167005961032,0.11898439032163399,-0.690745656464812,-0.701999811364304,0.126130162997524
-0.583870742594856,-0.933766982024969,0.45158062419069384,0.118481065916522,-0.69270890045249,-0.7001161869581259,0.126300789292358
-0.5839033741270229,-0.9317075373917408,0.4515345483209087,0.119307527508764,-0.692905242464032,-0.6996062538615501,0.12726694233837202
-0.5839357386871202,-0.929647776339333,0.45152847030862636,0.118976440760608,-0.6904956722920159,-0.7022648555807101,0.126030593479452
-0.5839681699902349,-0.9275880943917201,0.45151239283196837,0.119216796917116,-0.6912370658097939,-0.70139943668676,0.126557689776544
-0.5840004678073151,-0.9255282542345172,0.45151631428406175,0.11889792959946799,-0.690707644101218,-0.7020702293211699,0.12602356149151597
-0.5840330325964646,-0.9234687304964943,0.4514802378786524,0.118249542397562,-0.692270180622736,-0.700663158157646,0.125891622678348
-0.5840654638995793,-0.9214090485488813,0.4514641604019944,0.118955303824418,-0.69160442021894,-0.7011074939865581,0.126410054610408
-0.5840982956607981,-0.919349841230038,0.45138808613908216,0.11873745116530798,-0.6948142169087319,-0.697793482200718,0.127350868823222
-0.5841306602208955,-0.9172900801776303,0.45138200812679985,0.11945096542674798,-0.690252924607882,-0.7023466698333921,0.126452452104678
-0.5841631582670275,-0.9152304773348122,0.4513559311857661,0.119135283625214,-0.6922886623050739,-0.700321355184118,0.126854060297052
-0.5841957897991943,-0.9131710327015841,0.451309855315981,0.11938854768174001,-0.692654102489576,-0.69984233199519,0.12726200364374202
-0.5842280876162743,-0.9111111925443813,0.45131377676807444,0.11942914999735998,-0.690057732528034,-0.7025591371180521,0.12635770155277398
-0.5842604521763718,-0.9090514314919734,0.45130769875579213,0.11963442367641601,-0.6908730679205101,-0.701629398069746,0.12687532568175003
-0.5842930837085386,-0.9069919868587454,0.45126162288600696,0.118459177702086,-0.693272156124646,-0.699529510149404,0.12648335801749203
-0.5843257152407053,-0.9049325422255172,0.45121554701622185,0.11925088908253999,-0.6925560964970779,-0.6999961998567321,0.127077340435736
-0.5843581465438201,-0.9028728602779043,0.4511994695395639,0.11932627831286201,-0.691760851826836,-0.700807263571406,0.12686771404368802
-0.584390844819004,-0.9008134947494711,0.45114339420540306,0.11895317475960199,-0.693109214079336,-0.6995211637543999,0.126958319559358
-0.5844232761221189,-0.8987538128018582,0.451127316728745,0.118846560042758,-0.6915542216779139,-0.7011999241397521,0.12627503791580802
-0.5844559076542857,-0.8966943681686301,0.4510812408589599,0.11786770520783599,-0.6933799604179179,-0.6996308834288859,0.125881939699594
-0.5844886059294697,-0.8946350026401969,0.4510251655247991,0.117934417387648,-0.693567472291174,-0.6994088328124661,0.126022236384896
-0.5845211707186192,-0.8925754789021739,0.4509890891193896,0.11774736105249399,-0.6929586862393,-0.7001191374245881,0.12559863827255802
-0.5845539357368206,-0.8905161924785356,0.4509230143208531,0.118243121310062,-0.6941268047012621,-0.698704350646196,0.126560495998914
-0.5845870344701086,-0.8884573015788723,0.45080694220043804,0.11876150861102999,-0.696822760974688,-0.6956409030908901,0.12812155985938
-0.5846193990302061,-0.8863975405264644,0.45080086418815574,0.11920935954477199,-0.6910048851309298,-0.701645495861516,0.12646588817106
-0.5846523642774595,-0.884338491417211,0.4507047909964921,0.118476770432836,-0.6953746120187021,-0.6972927568277801,0.12727378369491799
-0.5846853295247129,-0.8822794423079576,0.4506087178048284,0.118369392122836,-0.6958728201650121,-0.6968017752446182,0.127340574007518
-0.5847184282580009,-0.8802205514082941,0.45049264568441333,0.11805182511187999,-0.6973304552169359,-0.6953625001793501,0.12753250289373802
-0.584751526991289,-0.8781616605086306,0.45037657356399824,0.117408697289592,-0.6970221602726999,-0.6959297580333,0.12671330918280602
-0.584784425495525,-0.8761025322945823,0.4502904998367103,0.11836016639862199,-0.6950708407421519,-0.6976594176128279,0.12703356509030403
-0.5848175909718305,-0.8740437204997139,0.4501644282519195,0.11766860134748598,-0.698025819805014,-0.694758926166958,0.127370355823856
-0.584850556219084,-0.8719846713904604,0.45006835506025583,0.118698879268164,-0.6954985303185459,-0.6970790037012541,0.127561497547444
-0.584883654952372,-0.869925780490797,0.44995228293984074,0.11869246931107799,-0.6968624183403059,-0.695624711252676,0.12806168766994003
-0.5849165534566081,-0.8678666522767488,0.4498662092125528,0.11848551825540399,-0.695409537727626,-0.6972526087606022,0.127295733605892
-0.5849497856759308,-0.8658079195866751,0.4497301381633863,0.118552170910166,-0.6985065503594641,-0.6939130028322861,0.12852186551147401
-0.5849831513812883,-0.8637493451061914,0.44957406818546836,0.11911583181868,-0.6986394108697759,-0.693557354590428,0.12919359057659202
-0.5850159831425069,-0.8616901377873482,0.4494979939225561,0.11887569170669,-0.69471780218545,-0.6978441331282321,0.127466385824992
-0.5850493488478644,-0.8596315633068644,0.44934192394463823,0.11869020966284399,-0.6991694008082779,-0.693146805010246,0.128923119617416
-0.5850823808381351,-0.8575725933024061,0.44923585128859883,0.118627851725382,-0.6963415685619899,-0.696206682872632,0.12779582833289801
-0.5851150791133192,-0.855513227773973,0.44917977595443803,0.120337129833596,-0.693500353665834,-0.6985959502150662,0.12860460917343802
-0.5822054700117235,-1.0553017125241142,0.45130089266939516,-0.12344493482203399,-0.6900866904526199,-0.70299450165035,-0.11974934537079802
-0.5822379680578555,-1.053242109681296,0.4512748157283615,-0.12316645913825398,-0.690137384159172,-0.703040939954232,-0.119467484221042
-0.5822701323889009,-1.0511821113145037,0.4512987361092063,-0.12254127109354401,-0.6931062251716039,-0.70015666022154,-0.11985848622003402
-0.5823019630048598,-1.0491217174237362,0.4513726538119297,-0.12358044547724799,-0.695921949639614,-0.6967993729826859,-0.12202571557365002
-0.5823338603638358,-1.0470614026377636,0.4514365720502773,-0.122916724228762,-0.6952261800315379,-0.6977820356632441,-0.121041010561712
-0.582365757722812,-1.045001087851791,0.451500490288625,-0.122602128986726,-0.69489334922396,-0.6982496001265941,-0.120573939808058
-0.5823979220538574,-1.0429410894849984,0.45152441066946986,-0.123374412996484,-0.692929203121514,-0.700041882960374,-0.120701917895032
-0.5824296859267988,-1.0408806164894358,0.45160832783656896,-0.12197318903133399,-0.6967258549644919,-0.696535676761878,-0.12055258730990802
-0.5824614497997402,-1.0388201434938735,0.451692245003668,-0.12277840414637199,-0.696136845993962,-0.696865922517346,-0.12122360422321402
-0.5824935473877684,-1.0367600660222858,0.4517261648488885,-0.12303018693012799,-0.69348445044145,-0.699581228879026,-0.12052802498322601
-0.5825254447467444,-1.0346997512363134,0.4517900830872362,-0.123607365882292,-0.69505453625146,-0.6977100773914722,-0.12173534419021602
-0.5825573421057205,-1.032639436450341,0.45185400132558384,-0.122721507146136,-0.695667605969292,-0.697385106017852,-0.12098792799505603
-0.5825893729507313,-1.0305792798739584,0.4518979206351801,-0.12302191141404199,-0.693977037795984,-0.6990652898257621,-0.12069874809973202
-0.5826211368236727,-1.028518806878396,0.4519818378022792,-0.123931815339368,-0.696010730863924,-0.696574501224976,-0.12244627273205601
-0.5826531009256662,-1.0264585711972183,0.4520357565762511,-0.12350320879909199,-0.694842202950478,-0.6979738912465481,-0.121542569964702
-0.5826852652567115,-1.024398572830426,0.452059676957096,-0.124437860793046,-0.6924536876181759,-0.7001530844185161,-0.12168729034905003
-0.5827176965598263,-1.0223388908828128,0.452043599480438,-0.12513051784137,-0.690244545042662,-0.702217524303428,-0.121630542748652
-0.5827487930025944,-1.0202776268393008,0.4522275112912941,-0.12001126927074199,-0.70261489554681,-0.690941522537548,-0.12053648364489002
-0.5827812910487266,-1.018218023996483,0.4522014343502604,-0.124508650531152,-0.68965612157319,-0.7030587125126639,-0.12074323881842601
-0.5828135888658067,-1.0161581838392801,0.4522053558023538,-0.124139403022152,-0.691353483400336,-0.701417669254072,-0.12096098723302404
-0.5828457531968521,-1.0140981854724875,0.45222927618319864,-0.12417442718236799,-0.6930269861652618,-0.699645844182388,-0.121609618213896
-0.5828779842709148,-1.0120382662104896,0.45224319709966776,-0.12461669132816,-0.691950849489386,-0.70061577696471,-0.121697057203366
-0.5829099483729083,-1.0099780305293122,0.45229711587363974,-0.12344767534807798,-0.6945186252526879,-0.6983374595830121,-0.12136288911629
-0.5829425131620576,-1.007918506791289,0.4522610394682303,-0.124775430804586,-0.689503321427404,-0.703122257753568,-0.12097542020900201
-0.5829748777221551,-1.0058587457388812,0.452254961455948,-0.12405945356447601,-0.6909085192921179,-0.7019128697623922,-0.12071170668061401
-0.5830071755392352,-1.0037989055816783,0.4522588829080414,-0.12426378843769399,-0.6916886259915599,-0.7010207836757381,-0.12121767201358001
-0.5830396068423499,-1.0017392236340654,0.45224280543138345,-0.12432648466957198,-0.690505157414936,-0.702237858183808,-0.12085460743598599
-0.5830718379164127,-0.9996793043720676,0.4522567263478526,-0.123791381619658,-0.692158569100914,-0.7006990871237361,-0.12087562858717601
-0.5831046029346142,-0.9976200179484295,0.45219065154931604,-0.124554393014756,-0.687373390063082,-0.7054152841357321,-0.11996983377938601
-0.5831371677237634,-0.9955604942104064,0.45215457514390656,-0.124702025018124,-0.6892632859955,-0.7033980855245181,-0.12080980499711202
-0.5831691985687742,-0.9935003376340238,0.45219849445350285,-0.12320802703047598,-0.6938447463515001,-0.6991362028885141,-0.12085453378220598
-0.5832019635869757,-0.9914410512103856,0.4521324196549663,-0.12485989987973001,-0.6877025199695841,-0.7049638375272043,-0.120414860977172
-0.5832341279180212,-0.9893810528435929,0.4521563400358111,-0.123894651048156,-0.692635018827768,-0.7001605127553939,-0.12116122079981202
-0.5832666927071706,-0.9873215291055699,0.4521202636304017,-0.1243754440447,-0.6892331648779161,-0.703548765840592,-0.12044540044985401
-0.5832994577253721,-0.9852622426819316,0.4520541888318652,-0.125800255567732,-0.686993948856906,-0.7053589797576739,-0.12116840854253802
-0.5833314885703828,-0.983202086105549,0.45209810814146145,-0.123001837689934,-0.694345376311376,-0.6986838763371122,-0.12081128315215202
-0.5833643870746188,-0.9811429578915007,0.4520120344141735,-0.125505203191438,-0.6860267101810159,-0.7064650476954321,-0.12050312098484403
-0.5833966848916989,-0.9790831177342979,0.4520159558662669,-0.124345179412946,-0.6915246440650838,-0.7011627217189,-0.12124588469658801
-0.583428982708779,-0.9770232775770951,0.4520198773183603,-0.124026798370214,-0.691752253872586,-0.7010407798116279,-0.12098357545284001
-0.583461480754911,-0.9749636747342771,0.45199380037732656,-0.124352699793422,-0.689787786537182,-0.702977426310118,-0.12062238281632602
-0.5834941790300953,-0.972904309205844,0.45193772504316576,-0.12542338896694596,-0.6877981873502039,-0.70466069124826,-0.12105516794910003
-0.5835265435901926,-0.9708445481534361,0.4519316470308835,-0.124361541733512,-0.690958565116562,-0.7017508790297281,-0.12105821762231601
-0.5835587746642553,-0.9687846288914383,0.4519455679473526,-0.123926880985276,-0.6924694742711961,-0.700323279633032,-0.12113664236070801
-0.5835914729394395,-0.9667252633630052,0.4518894926131917,-0.125063760243766,-0.6879157636310781,-0.704668954664132,-0.120711779883172
-0.5836239042425542,-0.9646655814153923,0.4518734151365338,-0.123922657531734,-0.6906233300014241,-0.702260628436312,-0.12046060623059802
-0.5836564022886863,-0.9626059785725742,0.4518473381955,-0.12441755676418399,-0.6893860448424739,-0.7033737240863559,-0.120547024908078
-0.5836888335918011,-0.9605462966249613,0.45183126071884205,-0.12442894996675799,-0.690498287570678,-0.702207461319534,-0.12096304021454
-0.583721331637933,-0.9584866937821434,0.4518051837778083,-0.12446657175974599,-0.689974399200312,-0.7027417231899061,-0.120813795302324
-0.5837536294550132,-0.9564268536249406,0.45180910522990175,-0.12394153464744001,-0.6915257254968741,-0.7013088531796601,-0.12080724495542002
-0.583785860529076,-0.9543669343629427,0.4518230261463709,-0.12351482772234999,-0.6923198930400081,-0.700631293879072,-0.12063345843777801
-0.58381855880426,-0.9523075688345096,0.45176695081221,-0.124725344159252,-0.6880626570695179,-0.7046387504817381,-0.12039972497918001
-0.5838509901073748,-0.9502478868868967,0.4517508733355521,-0.123973487529382,-0.690683421340246,-0.702179540490946,-0.12053607849423802
-0.5838835548965242,-0.9481883631488737,0.4517147969301426,-0.12445223397654599,-0.689137717480818,-0.7036191796013901,-0.12049413414405999
-0.5839160529426562,-0.9461287603060557,0.4516887199891089,-0.124309393609868,-0.6899911212252859,-0.70278169443466,-0.12064970499001001
-0.5839484842457711,-0.9440690783584428,0.45167264251245093,-0.12410990429896199,-0.690119812587688,-0.7027198475249481,-0.12048035509147799
-0.5839807820628512,-0.9420092382012399,0.4516765639645443,-0.12387536632435399,-0.6919496151478519,-0.7008880086202761,-0.120891100054574
-0.5840134803380352,-0.9399498726728068,0.45162048863038345,-0.125274866971472,-0.687712139138124,-0.704804431997522,-0.12086350574089401
-0.5840457781551154,-0.937890032515604,0.4516244100824769,-0.124262917036568,-0.691343806702418,-0.7013831625069981,-0.12109082516729999
-0.5840781427152127,-0.9358302714631962,0.4516183320701946,-0.12429317478225999,-0.6910511858060779,-0.7016790852526481,-0.121016636445108
-0.5841107742473794,-0.9337708268299679,0.45157225620040947,-0.125061468978482,-0.6889536778815221,-0.7035909906987481,-0.12108445567336404
-0.5841433390365289,-0.9317113030919449,0.45153617979500005,-0.12503255352516598,-0.6886159499665779,-0.7039532242627701,-0.120930493880494
-0.5841757035966264,-0.929651542039537,0.4515301017827178,-0.12403904386760599,-0.6913574920003921,-0.701450876557142,-0.120851862464382
-0.5842081348997411,-0.9275918600919242,0.45151402430605975,-0.12460911865854798,-0.6904430719186161,-0.702199835714242,-0.121137920846114
-0.5842404994598385,-0.9255320990395163,0.4515079462937775,-0.12419242250146599,-0.6911244550656979,-0.701638689120756,-0.12093372858254801
-0.5842729975059706,-0.9234724961966984,0.45148186935274376,-0.12482453627531999,-0.689496316596182,-0.7031112557287301,-0.12102678686648799
-0.5843054288090853,-0.9214128142490854,0.45146579187608576,-0.123860553624042,-0.6902433801438799,-0.702680906617148,-0.12025467671258602
